order_id,session_id,order_date,order_value
O85023868,S246739977,2025-06-07,97.78
O25363485,S398273866,2025-06-26,114.26
O14998856,S317546664,2025-07-01,113.24
O77853689,S474574389,2025-08-05,81.71
O95724726,S331520792,2025-07-18,122.61
O13465408,S48993519,2025-07-04,79.92
O22732710,S788167308,2025-08-02,105.29
O60432508,S665047258,2025-06-02,141.29
O92143380,S199343189,2025-06-03,136.0
O6757206,S223589432,2025-07-26,62.16
O21377983,S557298799,2025-05-30,78.41
O35301507,S568346025,2025-06-15,81.83
O95750870,S21755673,2025-08-09,86.82
O55197908,S244579032,2025-05-27,34.05
O73893890,S318563362,2025-08-10,62.76
O57233202,S92152938,2025-07-20,84.67
O46321134,S40119163,2025-06-23,94.33
O77850588,S886976369,2025-07-06,100.5
O64498646,S792204303,2025-08-22,83.7
O51051685,S452014439,2025-06-03,65.21
O18758412,S862904337,2025-06-06,95.75
O72627760,S900065619,2025-07-10,73.31
O90552725,S256287870,2025-06-24,81.6
O41654022,S661031832,2025-08-04,113.62
O58164482,S190516571,2025-08-17,127.88
O42828994,S285231633,2025-07-04,111.23
O35135417,S62332456,2025-07-07,91.77
O54975524,S33609912,2025-06-05,90.67
O9306667,S904857926,2025-07-25,88.24
O71370561,S691911041,2025-08-19,170.46
O8432952,S159068155,2025-06-17,74.56
O17754182,S5700212,2025-06-26,86.66
O54033045,S132331251,2025-07-01,72.21
O21003106,S850219499,2025-07-06,107.22
O30502829,S789301731,2025-06-19,87.45
O59778173,S894552054,2025-06-28,71.4
O59596066,S963113403,2025-08-01,116.78
O37162687,S353798275,2025-08-08,55.26
O41779789,S863215780,2025-07-10,56.83
O89498059,S206560844,2025-06-28,100.77
O77034337,S878277589,2025-08-13,67.71
O16760298,S621374968,2025-05-29,109.37
O36313026,S245151033,2025-07-12,63.89
O20514996,S450238881,2025-06-09,89.96
O82048519,S561076785,2025-08-14,42.99
O28548403,S662694356,2025-07-07,96.42
O74059154,S690923030,2025-08-06,137.04
O57041276,S435973125,2025-06-30,65.83
O38040369,S716065520,2025-05-30,63.39
O22275911,S622278784,2025-06-13,64.72
O40456574,S843769416,2025-06-17,98.5
O56473711,S370739950,2025-07-22,19.42
O86729923,S122291860,2025-07-01,91.95
O1740077,S793125356,2025-07-15,86.15
O841047,S566232540,2025-07-20,116.65
O87658259,S157105646,2025-06-13,79.01
O24399817,S63144863,2025-07-13,101.58
O5796262,S246352902,2025-08-02,77.86
O51131149,S271155682,2025-08-09,92.87
O16946934,S980574604,2025-05-26,95.78
O12596206,S309075092,2025-05-30,60.05
O92351867,S568471296,2025-06-06,99.49
O77497737,S510136293,2025-05-29,107.9
O53886063,S700762566,2025-05-29,71.64
O67885594,S385985671,2025-07-19,95.41
O54493410,S778448492,2025-07-20,113.49
O39917931,S215907750,2025-07-30,106.72
O26915682,S671793549,2025-06-25,93.71
O95039188,S426640700,2025-05-26,122.27
O33397109,S500225079,2025-08-04,119.1
O33714740,S683733074,2025-08-30,45.29
O92704819,S752732361,2025-07-02,77.99
O62863001,S915121381,2025-07-07,60.38
O66174102,S884581306,2025-08-10,33.72
O4887665,S693103686,2025-08-17,61.81
O21056851,S408220769,2025-07-13,76.81
O63999344,S75259436,2025-06-20,121.88
O62550553,S14934992,2025-07-27,98.86
O76859078,S658887536,2025-06-13,69.57
O77647315,S391078998,2025-07-18,119.31
O19049274,S362262221,2025-07-01,73.4
O82831349,S294385588,2025-06-21,94.84
O84613466,S117196410,2025-07-08,88.42
O10656856,S972504671,2025-06-06,67.82
O13010247,S793730490,2025-06-11,129.33
O11349134,S343596787,2025-07-10,94.67
O54996526,S134843117,2025-08-08,79.53
O2932489,S159552409,2025-07-19,107.42
O43287416,S888734994,2025-08-02,95.74
O27212226,S87165573,2025-05-27,105.94
O58551310,S126488477,2025-05-19,113.18
O39032503,S237944762,2025-08-11,59.67
O91985230,S446321333,2025-07-22,61.66
O76159526,S767899340,2025-07-28,49.18
O72034108,S284550037,2025-06-16,96.1
O7353901,S63194783,2025-07-08,98.97
O90953788,S135151776,2025-08-10,105.38
O89649992,S962070186,2025-06-18,60.41
O11935837,S288267632,2025-07-16,124.87
O83035743,S731264499,2025-06-24,83.95
O10560952,S402716391,2025-06-18,73.15
O19277260,S694473312,2025-06-19,117.3
O65098297,S469184206,2025-07-13,90.01
O57042929,S184134375,2025-05-26,105.69
O54860627,S667627906,2025-08-18,65.87
O35989553,S463916719,2025-06-23,125.08
O44641996,S573178017,2025-06-30,121.83
O29615725,S940763110,2025-07-28,86.02
O70069483,S579797345,2025-06-26,142.83
O95841709,S735460892,2025-06-11,62.73
O31595423,S240747076,2025-05-27,114.25
O57358983,S571727572,2025-07-31,96.98
O43604554,S960407004,2025-08-06,108.25
O76893340,S247506983,2025-06-24,130.72
O15401984,S791405350,2025-05-29,82.55
O80623353,S295727856,2025-06-19,47.41
O77261843,S228124286,2025-07-07,95.09
O50386830,S685638031,2025-07-08,57.75
O39261635,S690646331,2025-05-22,104.32
O25893388,S89458369,2025-07-03,115.23
O41268824,S869481658,2025-06-24,94.67
O80705926,S87083537,2025-07-15,69.24
O86903114,S114416879,2025-07-19,92.72
O30571948,S877259462,2025-07-22,106.31
O79503524,S697445688,2025-07-26,120.8
O49879891,S612285035,2025-06-08,122.55
O77180786,S756550992,2025-05-31,124.9
O41001352,S235229229,2025-07-30,148.18
O96320707,S741774486,2025-07-23,114.56
O16068581,S349257728,2025-05-31,112.36
O2025227,S782929323,2025-08-06,54.2
O13459369,S584258875,2025-08-09,104.84
O47902969,S502667994,2025-06-04,51.34
O39138772,S537027480,2025-08-09,65.33
O9609048,S437021955,2025-08-17,131.85
O30828472,S763788270,2025-06-08,128.1
O12006797,S426696888,2025-07-02,124.27
O54957578,S189660330,2025-05-29,119.77
O95133763,S445745507,2025-07-01,70.22
O86457628,S747947638,2025-07-07,120.69
O9422149,S684573384,2025-06-08,70.48
O89239605,S539732472,2025-07-15,74.49
O36240554,S724477820,2025-07-01,114.37
O3131694,S340443063,2025-08-06,82.49
O64459515,S317121807,2025-06-28,117.94
O54069787,S338832546,2025-07-22,126.44
O21162011,S363442307,2025-06-03,132.79
O73508345,S655796760,2025-06-08,98.27
O11776147,S125639486,2025-06-16,98.77
O56319379,S986214863,2025-06-22,45.99
O3362905,S79833599,2025-07-30,105.98
O36575122,S746923507,2025-08-10,55.34
O26459013,S606242983,2025-06-10,58.81
O28062676,S881651560,2025-07-07,105.34
O33495993,S36200880,2025-07-25,157.76
O45770638,S453587370,2025-08-09,59.28
O99770788,S545088584,2025-07-25,74.88
O3543205,S255859746,2025-07-13,58.3
O66302867,S360639471,2025-06-09,50.66
O54597518,S201985898,2025-07-21,65.93
O47961306,S466575761,2025-08-12,75.45
O45748857,S870627557,2025-06-03,90.27
O61585517,S178739889,2025-06-21,106.64
O62660963,S692775158,2025-06-27,65.15
O99920981,S886038334,2025-07-18,114.44
O4247220,S433882668,2025-05-24,78.55
O79826834,S746567154,2025-05-29,120.92
O15843884,S814238769,2025-06-05,87.5
O35250357,S246737510,2025-07-20,151.28
O34828579,S345415328,2025-08-18,98.82
O46917966,S554618913,2025-07-25,78.49
O59369508,S104455501,2025-08-02,73.03
O17936119,S99946193,2025-07-30,57.08
O21374140,S353432117,2025-07-31,118.18
O34839979,S190747231,2025-06-11,111.2
O36136654,S673426225,2025-08-01,102.42
O25056758,S477259340,2025-07-05,79.19
O1844760,S845018175,2025-07-12,104.06
O40171520,S79603860,2025-08-02,69.24
O56568999,S689668173,2025-07-23,121.35
O68848740,S836613363,2025-05-29,28.47
O87555474,S503661751,2025-07-25,102.98
O62131246,S584543461,2025-07-25,125.0
O15040158,S474196001,2025-06-08,121.67
O58646435,S799837901,2025-08-22,48.12
O2279215,S19286477,2025-07-04,60.48
O22602955,S186481863,2025-05-24,118.86
O37020819,S432816314,2025-05-29,76.88
O54864651,S717032667,2025-07-12,78.46
O84488517,S912445355,2025-05-19,122.04
O83250714,S116158125,2025-06-10,70.4
O34175434,S351494539,2025-06-14,106.38
O45870132,S624934490,2025-06-21,48.64
O40112889,S467461826,2025-07-20,101.3
O80158755,S785921071,2025-07-12,95.2
O83061368,S76027968,2025-08-10,59.57
O36449227,S809834825,2025-08-11,119.91
O1019820,S735483801,2025-08-20,76.25
O20385218,S244347194,2025-08-15,67.43
O25603658,S69409275,2025-07-29,52.59
O15139579,S473991193,2025-07-15,93.57
O13520649,S929728160,2025-08-07,42.73
O93057705,S316912777,2025-08-10,63.27
O74327652,S948850324,2025-07-15,67.88
O6548729,S615373317,2025-06-26,135.79
O86246011,S361443514,2025-07-27,82.57
O4827319,S486958774,2025-05-25,107.09
O75105082,S746131799,2025-06-24,103.0
O66720130,S426664012,2025-07-22,61.22
O70798436,S738075089,2025-07-26,46.89
O97272679,S383972802,2025-08-15,27.43
O4644425,S911282074,2025-06-24,57.29
O25178053,S598307043,2025-07-30,94.7
O72400898,S155470572,2025-06-02,139.81
O66086583,S370819605,2025-06-17,112.16
O8784290,S693559481,2025-08-09,105.24
O38675715,S79981481,2025-05-22,100.81
O24672448,S632042930,2025-08-08,135.73
O75773139,S125127009,2025-07-03,136.26
O61412054,S321752670,2025-07-12,111.94
O75120315,S393705774,2025-05-30,60.32
O42754282,S532270487,2025-07-17,152.71
O52929293,S242001845,2025-06-13,68.09
O92764599,S666247208,2025-08-01,85.8
O85124484,S366502486,2025-08-08,77.3
O26630923,S302515209,2025-08-23,132.34
O23594547,S949409310,2025-06-09,109.29
O62154358,S222861663,2025-06-05,80.31
O88590400,S942683267,2025-06-22,108.56
O98959366,S997312153,2025-08-19,62.26
O80890091,S839235329,2025-06-21,82.38
O8200564,S30957540,2025-07-18,130.93
O59376050,S963906455,2025-07-17,80.22
O1836879,S936292216,2025-07-07,91.2
O40043683,S142834151,2025-06-24,97.21
O68196887,S710111331,2025-08-19,117.6
O70765388,S246715577,2025-08-08,97.09
O30181512,S302118362,2025-06-28,121.8
O96228668,S857525956,2025-07-07,98.28
O1835371,S787555037,2025-06-10,140.8
O33913262,S213492183,2025-06-17,87.33
O12128456,S989774770,2025-08-10,66.65
O90660413,S251718819,2025-08-23,75.99
O24499530,S17442,2025-06-23,115.54
O37073876,S725871714,2025-07-11,101.07
O69762143,S584649642,2025-07-10,101.6
O39974594,S936102613,2025-06-26,43.25
O97016524,S677891529,2025-08-09,61.76
O75638559,S375358320,2025-06-14,73.6
O32322613,S79090482,2025-07-27,108.88
O44087057,S592659899,2025-08-08,32.96
O65055882,S46465270,2025-07-19,72.17
O83620933,S329948337,2025-07-04,104.91
O26181433,S916050472,2025-07-23,51.97
O21979771,S377529051,2025-05-25,70.99
O19046555,S106113186,2025-06-15,128.52
O2001467,S993914258,2025-07-16,157.48
O57317784,S985304886,2025-08-13,98.57
O53820822,S691522348,2025-07-17,103.34
O70017511,S217455797,2025-07-19,134.31
O52222783,S953332766,2025-07-17,84.75
O62367543,S746993440,2025-05-31,75.03
O34314924,S221813685,2025-06-05,17.9
O75495606,S549703580,2025-07-14,106.43
O16836145,S667279820,2025-07-17,135.49
O36938713,S108782283,2025-07-29,77.79
O22572329,S901000651,2025-06-09,67.71
O39865118,S409393717,2025-07-10,139.5
O21655143,S427780097,2025-06-14,96.21
O28670656,S282847816,2025-07-30,74.34
O95539007,S776714963,2025-08-15,100.58
O90991932,S640267966,2025-07-13,88.71
O62403607,S368127863,2025-08-01,122.08
O67972859,S779237686,2025-07-20,77.3
O60430985,S462472364,2025-07-23,78.58
O301609,S225182098,2025-05-19,133.92
O58778309,S70120384,2025-05-25,95.6
O25874646,S494373194,2025-05-21,78.04
O69316127,S625676023,2025-05-27,55.91
O53845693,S241926470,2025-08-06,119.59
O15455126,S327477362,2025-07-21,133.28
O81248851,S990175482,2025-07-29,95.52
O79479066,S539562210,2025-07-22,81.63
O90129684,S541181578,2025-08-07,36.51
O31938455,S274181064,2025-06-27,130.06
O39451701,S59737359,2025-08-01,78.86
O94314583,S75461361,2025-07-20,108.27
O69619560,S886516620,2025-07-19,69.37
O64231385,S574043653,2025-07-20,94.44
O88760664,S894054790,2025-08-06,96.38
O90621446,S575195801,2025-06-17,87.99
O37635208,S472499121,2025-06-04,80.52
O13509743,S441771006,2025-08-15,85.53
O19315809,S936914785,2025-08-24,115.21
O79479225,S876785357,2025-07-14,117.17
O9462417,S152061965,2025-07-23,111.27
O77860381,S941515042,2025-08-12,74.54
O91853474,S183848244,2025-06-08,86.38
O84766918,S713559609,2025-08-13,115.91
O79081586,S836222202,2025-08-18,165.24
O88971325,S311489262,2025-08-19,85.94
O80035490,S297327548,2025-06-23,84.18
O42396317,S19751043,2025-08-19,88.28
O34342066,S815670962,2025-05-25,115.54
O45851002,S428697505,2025-08-05,81.28
O32097216,S955498826,2025-08-06,83.72
O27742645,S690095934,2025-06-30,117.38
O90012976,S378819933,2025-08-03,118.5
O57678417,S265018251,2025-05-21,93.82
O23177015,S703454541,2025-08-01,116.01
O34438720,S316615352,2025-06-13,107.94
O13491636,S535908869,2025-06-02,153.83
O4883785,S589028952,2025-08-20,88.0
O5176602,S414741471,2025-05-23,172.48
O77815467,S662415563,2025-05-18,80.04
O68966522,S542348983,2025-07-23,90.46
O3356801,S663105275,2025-07-31,99.42
O68326294,S317822916,2025-06-01,79.1
O84658303,S242135817,2025-08-05,108.0
O29081561,S391516322,2025-08-19,97.47
O48501501,S637237710,2025-08-21,101.03
O5748289,S450385088,2025-06-12,139.02
O97938906,S263059955,2025-06-04,133.84
O21051133,S785247632,2025-08-07,58.79
O21418446,S488496961,2025-07-17,142.34
O73305445,S504321281,2025-08-18,151.31
O76457930,S167976529,2025-07-12,112.9
O88891204,S129542480,2025-06-15,80.12
O86986139,S186418252,2025-07-08,89.98
O90971269,S355108818,2025-05-28,117.07
O29441824,S654052332,2025-07-07,111.36
O99811073,S716264635,2025-06-03,78.51
O81721829,S68141099,2025-07-08,88.79
O1625872,S522989455,2025-07-13,65.53
O53702685,S456862342,2025-06-10,96.67
O2722874,S767329213,2025-06-20,111.43
O60076723,S596029099,2025-08-02,70.09
O27967206,S598606734,2025-06-24,83.18
O22464056,S679513004,2025-06-23,91.45
O66151153,S971332059,2025-08-01,118.49
O86161565,S905910598,2025-05-27,110.49
O32975512,S305090349,2025-07-26,95.91
O50648423,S217978971,2025-06-18,64.15
O34000696,S901508502,2025-07-14,88.47
O42828274,S970313717,2025-07-25,95.77
O11185083,S202100128,2025-06-17,96.66
O72775442,S726460439,2025-06-28,134.41
O66089134,S229515998,2025-06-11,91.49
O49269579,S2108121,2025-07-16,74.89
O14508873,S447940115,2025-06-04,104.0
O25686222,S982512221,2025-08-12,77.72
O18463043,S579911256,2025-06-14,53.93
O78381741,S157368836,2025-06-08,119.12
O71466030,S450624164,2025-06-05,44.28
O97916936,S865167079,2025-08-22,76.24
O85616276,S191378731,2025-06-20,74.7
O33068213,S724495184,2025-08-07,120.73
O97357650,S918779821,2025-06-24,125.69
O66196375,S237051213,2025-08-12,66.07
O94291254,S527352377,2025-07-01,145.83
O1040841,S165580938,2025-05-20,66.62
O17919816,S126186934,2025-07-29,121.11
O42499835,S67732351,2025-07-09,129.95
O44327768,S800817247,2025-06-11,100.41
O25511795,S62376305,2025-08-11,50.32
O81807010,S731957406,2025-08-04,111.83
O3607619,S676442901,2025-07-30,63.85
O96032057,S538811161,2025-06-08,122.21
O83566015,S951960961,2025-08-03,116.75
O34646669,S678679397,2025-06-12,48.77
O34678687,S866806875,2025-06-16,84.6
O14805094,S911957852,2025-07-20,58.32
O92174700,S444816337,2025-08-14,68.79
O93218757,S696720294,2025-06-20,49.22
O50048451,S246320,2025-06-23,70.41
O19675890,S727493420,2025-06-10,41.52
O21101825,S873304176,2025-07-06,111.4
O207635,S764412349,2025-06-01,113.38
O69800878,S994844456,2025-08-02,109.55
O60765158,S380346658,2025-07-09,87.74
O25160462,S99068138,2025-08-10,98.48
O37820020,S73876947,2025-07-14,44.41
O33855419,S950099457,2025-06-08,84.8
O58336787,S159140794,2025-07-09,56.84
O42475225,S744502865,2025-08-10,89.21
O23683585,S666451635,2025-08-12,119.83
O51246829,S592284742,2025-06-21,86.6
O16253905,S155548389,2025-07-23,88.71
O43630481,S46045887,2025-07-08,138.26
O76324352,S537709447,2025-07-31,89.97
O63224260,S304517686,2025-08-06,117.84
O38341381,S134811741,2025-05-20,105.47
O48420264,S966342339,2025-06-28,111.66
O42388595,S401975019,2025-05-28,106.06
O4925473,S523274433,2025-06-19,79.57
O21777425,S995467449,2025-07-17,64.97
O8403557,S915261199,2025-07-20,98.23
O3472605,S156990898,2025-07-02,90.39
O93151863,S461166245,2025-08-11,113.87
O7896055,S76997403,2025-06-19,89.46
O3558310,S490256490,2025-07-13,95.79
O53843670,S976842802,2025-07-18,124.92
O31877589,S724042829,2025-05-28,78.69
O59136614,S127473466,2025-07-16,91.67
O51430379,S963958283,2025-08-15,78.36
O70053520,S16887972,2025-06-25,63.9
O71341132,S68864075,2025-05-30,96.65
O20835234,S679369265,2025-07-25,15.14
O31810630,S742722690,2025-06-10,124.11
O50882222,S35501397,2025-08-22,100.98
O14196261,S403134258,2025-06-08,136.88
O72557012,S139281287,2025-05-26,136.39
O25410602,S735994322,2025-07-25,69.09
O74623103,S515391908,2025-06-06,54.58
O60371557,S866394812,2025-05-25,91.96
O19787032,S999650641,2025-08-09,93.57
O73916679,S323054949,2025-08-06,94.34
O2526458,S800957196,2025-08-09,41.42
O75821135,S512380547,2025-07-17,92.86
O74510738,S806807853,2025-07-22,66.8
O45678828,S543309112,2025-05-31,73.84
O49912198,S971794218,2025-07-17,56.96
O4179848,S649384426,2025-07-25,114.8
O38039261,S253458350,2025-08-04,97.42
O48870385,S521305145,2025-07-26,85.64
O41205160,S209925534,2025-05-24,127.27
O24276871,S293424220,2025-08-15,90.66
O62995690,S378376339,2025-06-15,142.85
O41586848,S406012246,2025-07-23,105.8
O68683621,S187049034,2025-06-09,116.91
O46534761,S769770791,2025-06-17,88.81
O9577880,S763598762,2025-06-29,107.04
O8007807,S526390294,2025-06-23,76.36
O86844846,S866673113,2025-06-05,81.63
O78574060,S99022986,2025-08-02,122.25
O88421702,S23694653,2025-07-22,117.59
O92069259,S532721400,2025-06-01,105.15
O33511922,S514262712,2025-06-07,100.91
O95622424,S308031917,2025-06-03,44.34
O48868175,S706998710,2025-06-15,48.88
O89048971,S69387230,2025-06-21,145.14
O13366338,S875498945,2025-07-02,93.55
O3114897,S941151360,2025-05-31,75.06
O5896468,S791706745,2025-06-14,30.98
O82961138,S20642499,2025-07-08,79.22
O39506116,S777743578,2025-07-26,120.01
O13022667,S801053231,2025-07-21,91.18
O48412802,S152908953,2025-07-02,75.02
O60558202,S786666484,2025-08-05,106.21
O27919356,S771204417,2025-08-13,58.64
O80939119,S578662787,2025-07-05,104.51
O21685841,S755400032,2025-07-28,36.53
O31444369,S115169912,2025-07-07,113.36
O71147520,S459695316,2025-06-28,87.78
O41919299,S484647321,2025-08-02,140.62
O20783626,S521044800,2025-05-31,90.64
O23682175,S489928240,2025-07-17,68.25
O78927312,S172272727,2025-06-18,48.47
O98014532,S603177710,2025-06-08,78.89
O62807331,S777600712,2025-06-20,140.92
O71254590,S522641490,2025-06-06,118.26
O35242124,S463799375,2025-07-11,121.91
O95383583,S686678544,2025-05-28,102.73
O29652135,S629396370,2025-07-18,75.67
O5196240,S849304088,2025-06-26,88.69
O68444610,S943753527,2025-07-06,82.55
O52012424,S378950178,2025-07-26,122.98
O58023000,S489476369,2025-06-14,145.47
O97141509,S335619781,2025-06-16,138.55
O36459973,S823007327,2025-08-06,106.14
O78781890,S295612444,2025-07-12,102.08
O23337831,S451693273,2025-07-31,86.21
O92942298,S298473005,2025-06-03,67.93
O94596488,S665076443,2025-06-24,113.91
O1419849,S126398418,2025-05-21,141.73
O23803023,S731303407,2025-07-28,109.49
O12360172,S495446180,2025-07-31,65.77
O88009800,S146644189,2025-08-05,63.07
O59767408,S95114061,2025-06-12,101.48
O17984370,S614680520,2025-06-10,88.4
O26292672,S41523496,2025-06-18,126.56
O92914872,S745784027,2025-08-02,107.88
O13982013,S586394677,2025-08-14,94.22
O12191336,S245271641,2025-06-13,65.77
O45412793,S249104688,2025-05-29,113.54
O38837043,S410592634,2025-08-02,116.0
O50832054,S350402274,2025-06-08,123.7
O99657817,S66899912,2025-07-21,58.31
O73912117,S899793456,2025-07-13,90.05
O17712834,S624354310,2025-07-01,120.44
O50245107,S5704645,2025-06-27,120.67
O12581033,S779255411,2025-08-11,142.19
O30479866,S454938069,2025-06-05,122.38
O34198969,S480359304,2025-05-28,135.12
O96117238,S104245808,2025-08-07,96.11
O45705633,S988731634,2025-06-05,77.51
O70935085,S734222464,2025-06-26,56.13
O84665782,S381113242,2025-06-03,103.84
O81593192,S535993802,2025-06-07,128.3
O31253158,S352390269,2025-07-25,132.55
O43638203,S568680392,2025-08-13,109.82
O39423852,S956863341,2025-07-01,87.7
O41363734,S391808932,2025-07-03,99.29
O77404831,S780590647,2025-07-07,107.34
O34389015,S182647736,2025-06-26,108.29
O3563070,S941830062,2025-06-30,128.24
O73153288,S353582303,2025-05-21,72.35
O92776173,S692630752,2025-06-14,93.52
O74587302,S741098694,2025-08-01,153.82
O72632336,S206855972,2025-07-19,90.07
O4340909,S645310537,2025-07-26,144.0
O91462401,S735807604,2025-05-19,76.82
O62599780,S721021077,2025-07-31,78.63
O11213253,S796140683,2025-08-02,134.95
O52130200,S750559824,2025-06-14,102.31
O8679192,S180814686,2025-06-19,122.75
