session_id,user_id,ts_iso,utm_source,device,pages
S173103481,U105095,2025-05-25T04:00:00,direct,desktop,5
S994291467,U105096,2025-08-05T18:00:00,social,desktop,3
S224615059,U105096,2025-08-09T07:00:00,direct,mobile,3
S549152962,U105097,2025-06-07T13:00:00,search,tablet,1
S729885102,U105097,2025-06-08T20:00:00,direct,mobile,7
S506841145,U105098,2025-08-15T17:00:00,search,mobile,4
S826813013,U105098,2025-08-21T15:00:00,display,mobile,4
S211454177,U105098,2025-08-26T15:00:00,search,mobile,6
S225695781,U105099,2025-07-18T13:00:00,direct,mobile,1
S664313214,U105099,2025-07-27T13:00:00,social,mobile,2
S63981115,U105099,2025-07-30T14:00:00,social,mobile,6
S888158467,U105100,2025-06-24T06:00:00,email,desktop,3
S134761688,U105100,2025-06-25T17:00:00,social,mobile,3
S165959338,U105101,2025-07-14T01:00:00,search,mobile,3
S807344159,U105102,2025-08-12T20:00:00,direct,desktop,5
S779283954,U105103,2025-06-26T13:00:00,search,mobile,2
S28668538,U105103,2025-07-02T19:00:00,display,mobile,4
S943182720,U105103,2025-07-08T20:00:00,search,desktop,4
S263431400,U105104,2025-06-13T16:00:00,social,mobile,4
S125214851,U105105,2025-07-04T23:00:00,display,mobile,2
S127528807,U105105,2025-07-07T01:00:00,search,mobile,4
S715713210,U105106,2025-06-11T07:00:00,search,mobile,5
S865395127,U105106,2025-06-14T17:00:00,search,desktop,2
S216219506,U105107,2025-08-14T12:00:00,search,mobile,5
S488104959,U105108,2025-07-25T19:00:00,search,desktop,1
S846673868,U105109,2025-06-11T01:00:00,social,mobile,2
S144425078,U105110,2025-06-05T08:00:00,display,tablet,6
S580459040,U105110,2025-06-09T22:00:00,search,mobile,2
S945162377,U105111,2025-07-14T08:00:00,search,desktop,4
S813893960,U105112,2025-08-14T22:00:00,display,mobile,5
S61184345,U105113,2025-06-24T05:00:00,display,mobile,5
S30480867,U105113,2025-06-26T19:00:00,social,mobile,5
S67341714,U105114,2025-08-13T21:00:00,email,mobile,8
S274260822,U105114,2025-08-21T09:00:00,social,desktop,2
S950905322,U105114,2025-08-30T19:00:00,search,desktop,5
S625397922,U105115,2025-08-14T15:00:00,display,desktop,5
S135867263,U105116,2025-06-08T13:00:00,social,mobile,8
S857680261,U105117,2025-06-03T23:00:00,search,mobile,2
S61637556,U105117,2025-06-09T13:00:00,display,desktop,6
S268609777,U105118,2025-05-25T18:00:00,search,desktop,6
S141293043,U105118,2025-06-01T11:00:00,social,mobile,5
S520325852,U105119,2025-06-13T18:00:00,search,mobile,1
S97598455,U105119,2025-06-19T04:00:00,display,mobile,1
S890410987,U105120,2025-05-22T22:00:00,social,mobile,3
S288007903,U105121,2025-07-05T06:00:00,email,mobile,6
S168930821,U105122,2025-05-28T11:00:00,search,mobile,7
S474892968,U105122,2025-06-06T00:00:00,social,desktop,1
S863967825,U105122,2025-06-11T09:00:00,email,mobile,1
S142891863,U105123,2025-08-09T07:00:00,display,mobile,2
S85636578,U105123,2025-08-18T19:00:00,search,desktop,1
S213718046,U105124,2025-07-02T01:00:00,social,mobile,1
S73184485,U105124,2025-07-06T13:00:00,email,mobile,4
S182467994,U105125,2025-07-11T18:00:00,direct,tablet,5
S173731453,U105125,2025-07-20T18:00:00,search,mobile,3
S564807286,U105125,2025-07-25T13:00:00,direct,mobile,4
S406805464,U105126,2025-07-24T14:00:00,search,desktop,5
S146555159,U105126,2025-07-27T14:00:00,search,mobile,5
S255836071,U105126,2025-08-04T14:00:00,search,mobile,4
S263535944,U105127,2025-06-12T16:00:00,social,desktop,1
S589102679,U105128,2025-06-14T04:00:00,display,desktop,4
S107128009,U105128,2025-06-23T12:00:00,display,mobile,3
S438065850,U105128,2025-06-26T20:00:00,display,mobile,2
S697059640,U105129,2025-06-23T17:00:00,display,desktop,5
S298109606,U105129,2025-06-25T20:00:00,social,mobile,4
S121868072,U105130,2025-06-11T20:00:00,search,desktop,3
S810859786,U105130,2025-06-18T09:00:00,display,mobile,6
S788055991,U105130,2025-06-25T20:00:00,display,tablet,3
S345874090,U105131,2025-06-09T14:00:00,search,desktop,2
S356449759,U105131,2025-06-16T21:00:00,display,desktop,1
S104641103,U105131,2025-06-19T22:00:00,search,mobile,2
S924794850,U105132,2025-08-02T20:00:00,search,desktop,1
S355355914,U105132,2025-08-03T22:00:00,search,mobile,1
S964794635,U105133,2025-08-11T14:00:00,display,mobile,1
S992442390,U105133,2025-08-14T19:00:00,direct,mobile,3
S59594555,U105133,2025-08-15T20:00:00,display,mobile,4
S496618313,U105134,2025-07-22T05:00:00,email,mobile,1
S856080570,U105134,2025-07-30T09:00:00,search,desktop,1
S822667340,U105135,2025-07-14T19:00:00,email,mobile,8
S825208108,U105135,2025-07-16T22:00:00,social,desktop,3
S756821721,U105136,2025-06-12T09:00:00,search,mobile,1
S693417737,U105137,2025-06-28T07:00:00,search,mobile,1
S335908682,U105138,2025-07-05T02:00:00,email,desktop,3
S452223196,U105138,2025-07-12T20:00:00,search,tablet,3
S616944830,U105138,2025-07-21T17:00:00,search,mobile,1
S213513890,U105139,2025-07-26T03:00:00,display,mobile,4
S434228546,U105140,2025-07-19T06:00:00,social,tablet,5
S739594568,U105140,2025-07-27T16:00:00,social,mobile,4
S401434701,U105141,2025-05-28T23:00:00,direct,mobile,1
S809835037,U105141,2025-06-01T20:00:00,search,mobile,1
S874665124,U105141,2025-06-02T05:00:00,search,mobile,1
S908501726,U105142,2025-06-19T14:00:00,search,desktop,3
S105658867,U105143,2025-07-16T04:00:00,search,desktop,5
S597957081,U105144,2025-06-08T05:00:00,search,mobile,9
S613711255,U105144,2025-06-17T10:00:00,social,mobile,7
S709335823,U105145,2025-08-03T16:00:00,social,desktop,2
S370726122,U105145,2025-08-08T07:00:00,email,desktop,3
S684032037,U105145,2025-08-14T23:00:00,search,desktop,6
S816565273,U105146,2025-07-31T15:00:00,direct,desktop,5
S208819341,U105146,2025-08-04T08:00:00,direct,desktop,1
S735804280,U105146,2025-08-10T04:00:00,display,mobile,3
S776767882,U105147,2025-06-09T12:00:00,direct,mobile,1
S554497277,U105148,2025-06-25T14:00:00,social,desktop,5
S210481923,U105148,2025-07-01T04:00:00,email,mobile,4
S352802052,U105148,2025-07-10T04:00:00,social,mobile,4
S375674739,U105149,2025-08-09T03:00:00,search,mobile,3
S94440355,U105149,2025-08-11T16:00:00,social,mobile,1
S20457820,U105149,2025-08-12T03:00:00,direct,tablet,1
S224165525,U105150,2025-07-31T09:00:00,social,mobile,1
S281911807,U105151,2025-07-16T06:00:00,direct,desktop,5
S265571716,U105151,2025-07-18T05:00:00,search,desktop,5
S477990685,U105151,2025-07-26T04:00:00,social,tablet,5
S226383382,U105152,2025-05-22T06:00:00,direct,desktop,1
S677400494,U105152,2025-05-30T15:00:00,display,mobile,3
S345512217,U105153,2025-08-11T01:00:00,direct,mobile,5
S404336871,U105153,2025-08-19T13:00:00,social,desktop,1
S412088822,U105154,2025-07-20T09:00:00,search,mobile,3
S999936619,U105154,2025-07-27T04:00:00,social,desktop,5
S213883536,U105154,2025-08-04T19:00:00,search,mobile,4
S273490204,U105155,2025-06-03T00:00:00,display,desktop,6
S303728508,U105155,2025-06-10T19:00:00,search,mobile,1
S650427694,U105155,2025-06-18T08:00:00,display,mobile,3
S861744412,U105156,2025-07-03T03:00:00,direct,mobile,5
S457022731,U105156,2025-07-12T08:00:00,social,mobile,3
S569510062,U105156,2025-07-19T22:00:00,search,desktop,3
S692228298,U105157,2025-06-04T15:00:00,direct,desktop,2
S835587812,U105158,2025-07-22T14:00:00,social,mobile,3
S42558871,U105159,2025-08-02T19:00:00,search,mobile,10
S331189990,U105159,2025-08-07T14:00:00,social,tablet,2
S80173195,U105160,2025-07-24T10:00:00,search,desktop,3
S888280208,U105160,2025-07-25T10:00:00,search,desktop,3
S540341209,U105160,2025-07-29T17:00:00,display,mobile,2
S894259739,U105161,2025-08-08T03:00:00,search,desktop,1
S846998172,U105161,2025-08-11T02:00:00,email,desktop,4
S439447368,U105162,2025-07-17T13:00:00,search,mobile,3
S511238331,U105162,2025-07-25T15:00:00,email,mobile,1
S710168414,U105162,2025-07-29T09:00:00,direct,mobile,5
S684799485,U105163,2025-06-14T16:00:00,search,mobile,4
S888024048,U105163,2025-06-16T18:00:00,display,mobile,5
S860134914,U105163,2025-06-21T12:00:00,direct,mobile,1
S458682551,U105164,2025-07-20T12:00:00,display,desktop,2
S987074923,U105165,2025-05-28T18:00:00,display,desktop,3
S234298733,U105165,2025-06-06T09:00:00,direct,mobile,1
S419011700,U105165,2025-06-15T17:00:00,display,tablet,7
S297874821,U105166,2025-06-29T21:00:00,direct,mobile,2
S889601772,U105166,2025-06-30T16:00:00,direct,mobile,5
S723352204,U105166,2025-07-07T21:00:00,email,desktop,1
S841847038,U105167,2025-06-05T10:00:00,email,mobile,4
S467482723,U105167,2025-06-14T10:00:00,email,desktop,6
S595378949,U105168,2025-06-06T10:00:00,search,tablet,6
S452665386,U105168,2025-06-08T07:00:00,direct,mobile,3
S115345332,U105168,2025-06-17T21:00:00,social,mobile,4
S709141211,U105169,2025-05-23T07:00:00,search,mobile,4
S240966800,U105169,2025-05-27T12:00:00,display,mobile,2
S870743448,U105169,2025-05-30T01:00:00,search,desktop,1
S479011835,U105170,2025-06-03T04:00:00,search,mobile,4
S415909286,U105170,2025-06-07T18:00:00,social,desktop,4
S282764744,U105170,2025-06-13T03:00:00,search,desktop,6
S276939635,U105171,2025-07-26T19:00:00,email,desktop,5
S772872828,U105171,2025-08-04T08:00:00,email,desktop,8
S421658865,U105172,2025-06-09T21:00:00,search,desktop,4
S487732724,U105173,2025-07-20T23:00:00,display,mobile,1
S743657045,U105173,2025-07-27T01:00:00,search,desktop,3
S664026937,U105173,2025-08-05T05:00:00,search,desktop,3
S983942966,U105174,2025-05-30T18:00:00,search,desktop,5
S466893530,U105174,2025-06-05T08:00:00,email,desktop,3
S358064755,U105175,2025-06-27T00:00:00,search,mobile,3
S958460003,U105175,2025-07-04T13:00:00,search,mobile,1
S196707821,U105176,2025-07-25T12:00:00,social,mobile,5
S60525953,U105176,2025-07-31T15:00:00,search,mobile,4
S392883534,U105177,2025-05-25T00:00:00,display,desktop,6
S287402302,U105177,2025-05-31T12:00:00,display,desktop,4
S884145930,U105178,2025-07-27T16:00:00,direct,mobile,3
S550800237,U105178,2025-08-04T22:00:00,search,mobile,7
S705215088,U105178,2025-08-07T13:00:00,social,mobile,5
S347531827,U105179,2025-06-29T07:00:00,social,desktop,2
S808533524,U105179,2025-06-30T19:00:00,display,mobile,2
S50613072,U105180,2025-07-16T20:00:00,direct,desktop,1
S561943196,U105180,2025-07-25T14:00:00,direct,mobile,5
S517561617,U105180,2025-08-03T13:00:00,search,desktop,1
S885159368,U105181,2025-07-23T17:00:00,search,tablet,1
S965238899,U105181,2025-07-30T15:00:00,search,mobile,4
S242111967,U105181,2025-08-05T15:00:00,social,mobile,3
S919252368,U105182,2025-06-15T22:00:00,display,mobile,4
S865386161,U105182,2025-06-20T15:00:00,social,mobile,8
S875492012,U105182,2025-06-29T09:00:00,direct,desktop,5
S450804736,U105183,2025-06-28T00:00:00,social,mobile,5
S590264443,U105183,2025-07-06T20:00:00,social,mobile,1
S330134470,U105183,2025-07-14T02:00:00,search,mobile,2
S288319398,U105184,2025-05-31T04:00:00,search,desktop,1
S836177876,U105184,2025-06-05T10:00:00,social,mobile,3
S451630878,U105185,2025-08-14T07:00:00,search,mobile,5
S877672332,U105185,2025-08-16T22:00:00,social,desktop,5
S228225867,U105186,2025-07-19T14:00:00,social,mobile,5
S7636673,U105187,2025-05-31T16:00:00,direct,desktop,2
S338547839,U105187,2025-06-07T12:00:00,direct,mobile,1
S961614738,U105188,2025-08-04T09:00:00,search,mobile,6
S777474034,U105188,2025-08-08T08:00:00,search,desktop,4
S440526584,U105188,2025-08-10T02:00:00,search,mobile,2
S108221961,U105189,2025-05-24T17:00:00,display,desktop,3
S925981222,U105189,2025-06-02T17:00:00,email,mobile,5
S499094001,U105190,2025-06-08T06:00:00,search,mobile,6
S294671545,U105190,2025-06-15T12:00:00,display,mobile,1
S37527401,U105190,2025-06-21T14:00:00,direct,mobile,3
S922039266,U105191,2025-07-05T19:00:00,display,desktop,2
S217334682,U105192,2025-07-11T13:00:00,direct,mobile,2
S933751274,U105192,2025-07-16T09:00:00,search,mobile,5
S546394496,U105192,2025-07-19T22:00:00,search,mobile,4
S79578728,U105193,2025-08-15T02:00:00,search,mobile,1
S70005477,U105193,2025-08-18T11:00:00,social,desktop,3
S503515717,U105194,2025-07-23T05:00:00,display,mobile,1
S819355589,U105194,2025-07-27T14:00:00,direct,mobile,4
S569441605,U105194,2025-07-29T13:00:00,search,mobile,2
S528364008,U105195,2025-06-05T11:00:00,search,desktop,4
S471294833,U105195,2025-06-13T21:00:00,social,mobile,6
S573432532,U105196,2025-08-06T23:00:00,search,mobile,6
S681784339,U105196,2025-08-09T13:00:00,direct,mobile,3
S436994208,U105196,2025-08-15T15:00:00,direct,desktop,6
S282117451,U105197,2025-05-26T19:00:00,email,mobile,1
S113149313,U105198,2025-08-05T10:00:00,search,desktop,3
S605091769,U105198,2025-08-12T11:00:00,search,mobile,3
S593859243,U105199,2025-05-22T02:00:00,direct,mobile,3
S20667739,U105200,2025-05-22T14:00:00,search,desktop,2
S461901320,U105200,2025-05-25T12:00:00,search,mobile,5
S146235906,U105200,2025-06-03T14:00:00,direct,mobile,6
S693666631,U105201,2025-07-21T07:00:00,search,mobile,4
S941156081,U105201,2025-07-25T20:00:00,email,desktop,4
S122263081,U105201,2025-08-03T01:00:00,search,mobile,6
S412870376,U105202,2025-06-13T04:00:00,direct,desktop,4
S532564540,U105202,2025-06-19T23:00:00,display,desktop,7
S953365315,U105203,2025-05-26T00:00:00,email,desktop,1
S348824302,U105203,2025-05-27T08:00:00,social,mobile,5
S797393468,U105203,2025-05-30T05:00:00,social,mobile,4
S643002011,U105204,2025-06-13T07:00:00,search,mobile,2
S256311423,U105204,2025-06-15T03:00:00,social,mobile,1
S876077502,U105205,2025-06-27T04:00:00,direct,mobile,4
S501746325,U105205,2025-06-29T18:00:00,social,desktop,9
S744157246,U105205,2025-07-04T11:00:00,social,mobile,6
S370391286,U105206,2025-07-27T21:00:00,search,desktop,3
S415097386,U105206,2025-07-29T03:00:00,email,mobile,1
S596577461,U105207,2025-07-12T17:00:00,display,desktop,1
S600436848,U105208,2025-05-27T21:00:00,search,desktop,3
S207212556,U105208,2025-06-01T10:00:00,search,mobile,8
S167086589,U105208,2025-06-09T20:00:00,search,tablet,4
S158953232,U105209,2025-07-18T11:00:00,display,desktop,1
S241195599,U105210,2025-06-05T14:00:00,social,mobile,1
S895276765,U105210,2025-06-11T10:00:00,social,mobile,5
S393688633,U105211,2025-07-05T23:00:00,email,desktop,6
S212918049,U105212,2025-05-31T11:00:00,social,tablet,4
S722640428,U105212,2025-06-05T21:00:00,search,mobile,3
S707687779,U105212,2025-06-07T03:00:00,search,mobile,4
S925180703,U105213,2025-06-08T19:00:00,search,mobile,5
S930100694,U105214,2025-05-21T16:00:00,display,mobile,5
S916469587,U105214,2025-05-27T11:00:00,search,mobile,1
S288874537,U105215,2025-05-23T15:00:00,display,desktop,3
S626184108,U105216,2025-05-20T23:00:00,social,mobile,2
S116475733,U105216,2025-05-27T01:00:00,search,mobile,2
S40956521,U105217,2025-05-20T11:00:00,direct,mobile,2
S710590936,U105218,2025-05-21T17:00:00,social,mobile,3
S838626998,U105218,2025-05-29T06:00:00,direct,mobile,7
S980591193,U105219,2025-05-21T11:00:00,search,mobile,1
S387912958,U105219,2025-05-28T18:00:00,search,mobile,6
S256580170,U105220,2025-07-21T17:00:00,direct,desktop,5
S702310025,U105220,2025-07-28T23:00:00,search,mobile,3
S378714753,U105221,2025-07-08T23:00:00,display,mobile,4
S47930903,U105222,2025-06-27T12:00:00,search,desktop,3
S81969423,U105222,2025-07-06T15:00:00,search,mobile,3
S688713490,U105223,2025-07-05T20:00:00,display,desktop,4
S153592680,U105223,2025-07-13T10:00:00,search,desktop,4
S233930357,U105223,2025-07-19T22:00:00,social,desktop,3
S791209813,U105224,2025-07-05T19:00:00,direct,desktop,2
S460724090,U105224,2025-07-10T01:00:00,social,mobile,5
S794470542,U105224,2025-07-14T16:00:00,email,mobile,1
S104176526,U105225,2025-05-29T21:00:00,search,mobile,6
S883575109,U105226,2025-06-06T14:00:00,direct,desktop,2
S410445164,U105226,2025-06-09T10:00:00,search,desktop,8
S463234913,U105226,2025-06-12T00:00:00,search,mobile,5
S61432552,U105227,2025-05-27T12:00:00,search,mobile,4
S579743353,U105227,2025-06-04T18:00:00,search,mobile,5
S543384362,U105227,2025-06-10T05:00:00,search,mobile,2
S345915440,U105228,2025-07-06T00:00:00,direct,mobile,5
S738123285,U105228,2025-07-09T19:00:00,email,mobile,6
S926416629,U105229,2025-07-04T05:00:00,social,desktop,5
S526315043,U105230,2025-08-12T02:00:00,search,desktop,2
S186146986,U105230,2025-08-13T12:00:00,social,tablet,1
S167034485,U105231,2025-07-31T09:00:00,search,desktop,3
S648702154,U105232,2025-06-05T22:00:00,search,mobile,6
S609701301,U105233,2025-05-18T16:00:00,social,mobile,5
S324566298,U105233,2025-05-25T07:00:00,search,desktop,2
S226375522,U105234,2025-06-25T04:00:00,direct,mobile,3
S475325169,U105234,2025-06-27T11:00:00,search,tablet,7
S712491054,U105235,2025-06-28T05:00:00,search,mobile,3
S458837887,U105235,2025-07-06T07:00:00,search,desktop,2
S84094169,U105235,2025-07-11T03:00:00,direct,mobile,4
S651915879,U105236,2025-07-07T01:00:00,search,mobile,5
S143634039,U105236,2025-07-14T19:00:00,direct,mobile,5
S314274196,U105236,2025-07-16T10:00:00,search,mobile,1
S471960492,U105237,2025-06-14T18:00:00,social,mobile,1
S241989149,U105237,2025-06-18T09:00:00,search,mobile,2
S838596114,U105238,2025-07-10T08:00:00,search,desktop,3
S576797078,U105238,2025-07-11T12:00:00,search,desktop,2
S492167864,U105238,2025-07-17T00:00:00,display,mobile,4
S695475882,U105239,2025-05-23T08:00:00,email,mobile,1
S377193659,U105239,2025-05-26T10:00:00,search,mobile,1
S848376671,U105240,2025-06-28T22:00:00,email,desktop,2
S62480119,U105240,2025-06-30T06:00:00,search,mobile,4
S141374700,U105241,2025-08-04T14:00:00,social,mobile,4
S315738097,U105242,2025-06-05T08:00:00,search,mobile,4
S54908614,U105242,2025-06-06T09:00:00,direct,desktop,4
S738662720,U105243,2025-06-03T19:00:00,search,tablet,5
S235305330,U105244,2025-08-01T00:00:00,social,desktop,2
S453541034,U105244,2025-08-05T14:00:00,email,mobile,1
S55601176,U105244,2025-08-12T23:00:00,email,desktop,4
S942370297,U105245,2025-08-08T22:00:00,search,mobile,3
S392609109,U105245,2025-08-15T08:00:00,search,desktop,1
S343443498,U105245,2025-08-21T13:00:00,search,desktop,5
S877217570,U105246,2025-06-06T22:00:00,social,desktop,2
S411539456,U105246,2025-06-09T08:00:00,direct,mobile,3
S54898305,U105247,2025-05-25T15:00:00,search,mobile,5
S17709780,U105248,2025-05-20T13:00:00,search,mobile,4
S99590406,U105248,2025-05-24T15:00:00,display,desktop,5
S727143047,U105249,2025-06-20T08:00:00,direct,desktop,3
S792721912,U105249,2025-06-25T08:00:00,social,mobile,3
S261459019,U105249,2025-07-02T00:00:00,search,mobile,4
S296150153,U105250,2025-06-18T16:00:00,display,mobile,5
S350126870,U105251,2025-06-02T02:00:00,social,mobile,1
S193578483,U105251,2025-06-10T03:00:00,social,mobile,4
S425309903,U105252,2025-05-26T07:00:00,social,mobile,4
S59555635,U105252,2025-06-01T03:00:00,social,mobile,5
S726499321,U105252,2025-06-06T04:00:00,email,mobile,3
S244230402,U105253,2025-06-12T23:00:00,social,desktop,4
S732015003,U105253,2025-06-21T02:00:00,direct,mobile,1
S235723561,U105254,2025-07-13T09:00:00,social,mobile,2
S215405936,U105254,2025-07-22T19:00:00,social,mobile,5
S293642310,U105255,2025-07-21T22:00:00,direct,desktop,4
S520754967,U105255,2025-07-30T12:00:00,search,desktop,1
S552511915,U105256,2025-06-08T14:00:00,search,mobile,1
S155388901,U105257,2025-06-02T00:00:00,display,mobile,5
S144082933,U105257,2025-06-03T10:00:00,email,mobile,4
S749419127,U105257,2025-06-04T03:00:00,search,mobile,2
S280904548,U105258,2025-07-22T10:00:00,email,mobile,3
S622083369,U105259,2025-06-19T12:00:00,direct,desktop,4
S366288005,U105259,2025-06-26T13:00:00,search,mobile,6
S830489846,U105260,2025-08-03T07:00:00,direct,mobile,1
S252119079,U105260,2025-08-07T14:00:00,email,mobile,4
S473622885,U105260,2025-08-16T15:00:00,direct,desktop,3
S589821676,U105261,2025-08-08T03:00:00,direct,mobile,4
S181080314,U105262,2025-07-22T21:00:00,search,desktop,6
S773183152,U105262,2025-07-27T13:00:00,search,mobile,8
S978492797,U105262,2025-07-28T00:00:00,social,mobile,5
S738119919,U105263,2025-07-01T16:00:00,social,mobile,6
S134577804,U105263,2025-07-04T10:00:00,search,mobile,8
S814946200,U105263,2025-07-10T18:00:00,search,mobile,3
