ticket_id,created_at,first_response_at,resolved_at,priority,channel,queue,aht_min
6885,2024-04-09 16:38:00,2024-04-09 17:21:00,2024-04-09 17:34:00,P2,Web,General,13
6886,2024-04-09 16:39:00,2024-04-09 16:55:00,2024-04-09 17:11:00,P3,Web,Billing,16
6887,2024-04-09 16:40:00,2024-04-09 18:05:00,2024-04-09 18:55:00,P2,Email,Billing,50
6888,2024-04-09 16:40:00,2024-04-09 17:54:00,2024-04-09 18:05:00,P2,Email,Tech,11
6889,2024-04-09 16:43:00,2024-04-09 17:21:00,2024-04-09 17:37:00,P1,Email,Billing,16
6890,2024-04-09 16:46:00,2024-04-09 17:11:00,2024-04-09 17:31:00,P2,Web,General,20
6891,2024-04-09 16:48:00,2024-04-09 19:02:00,2024-04-09 19:32:00,P2,Email,Tech,30
6892,2024-04-09 16:49:00,2024-04-09 16:56:00,2024-04-09 17:10:00,P2,Chat,Tech,14
6893,2024-04-09 16:50:00,2024-04-09 17:23:00,2024-04-09 17:40:00,P2,Email,Tech,17
6894,2024-04-09 16:51:00,2024-04-09 18:29:00,2024-04-09 19:19:00,P2,Email,Billing,50
6895,2024-04-09 16:51:00,2024-04-09 16:54:00,2024-04-09 17:31:00,P2,Chat,Tech,37
6896,2024-04-09 16:51:00,2024-04-09 17:55:00,2024-04-09 18:16:00,P3,Web,Billing,21
6897,2024-04-09 16:51:00,2024-04-09 19:09:00,2024-04-09 19:36:00,P1,Email,General,27
6898,2024-04-09 16:52:00,2024-04-09 17:57:00,2024-04-09 18:19:00,P2,Web,Billing,22
6899,2024-04-09 16:52:00,2024-04-09 17:24:00,2024-04-09 18:12:00,P1,Web,Tech,48
6900,2024-04-09 16:53:00,2024-04-09 17:25:00,2024-04-09 20:19:00,P3,Web,Tech,174
6901,2024-04-09 16:56:00,2024-04-09 20:04:00,2024-04-09 20:28:00,P3,Email,Billing,24
6902,2024-04-09 16:57:00,2024-04-09 19:05:00,2024-04-09 19:36:00,P2,Email,Billing,31
6903,2024-04-09 16:57:00,2024-04-09 18:40:00,2024-04-09 19:11:00,P3,Email,Tech,31
6904,2024-04-09 16:57:00,2024-04-09 18:02:00,2024-04-09 18:24:00,P2,Web,Billing,22
6905,2024-04-09 16:58:00,2024-04-09 19:09:00,2024-04-09 19:54:00,P2,Email,Billing,45
6906,2024-04-09 16:58:00,2024-04-09 17:03:00,2024-04-09 17:13:00,P2,Email,Billing,10
6907,2024-04-09 16:58:00,2024-04-09 19:11:00,2024-04-09 19:43:00,P3,Email,Billing,32
6908,2024-04-09 16:59:00,2024-04-09 17:19:00,2024-04-09 17:43:00,P3,Web,Billing,24
6909,2024-04-09 17:02:00,2024-04-09 18:33:00,2024-04-09 19:04:00,P2,Email,Billing,31
6910,2024-04-09 17:03:00,2024-04-09 18:58:00,2024-04-09 19:24:00,P1,Email,General,26
6911,2024-04-09 17:03:00,2024-04-09 18:11:00,2024-04-09 18:33:00,P2,Email,Billing,22
6912,2024-04-09 17:03:00,2024-04-09 17:35:00,2024-04-09 17:50:00,P2,Web,General,15
6913,2024-04-09 17:08:00,2024-04-09 17:08:00,2024-04-09 17:38:00,P2,Chat,Tech,30
6914,2024-04-09 17:08:00,2024-04-09 19:40:00,2024-04-09 20:00:00,P3,Email,General,20
6915,2024-04-09 17:08:00,2024-04-09 17:50:00,2024-04-09 18:02:00,P3,Web,General,12
6916,2024-04-09 17:09:00,2024-04-09 17:55:00,2024-04-09 18:05:00,P2,Web,Tech,10
6917,2024-04-09 17:10:00,2024-04-09 17:25:00,2024-04-09 18:20:00,P2,Chat,Tech,55
6918,2024-04-09 17:10:00,2024-04-09 17:10:00,2024-04-09 17:35:00,P2,Email,Tech,25
6919,2024-04-09 17:12:00,2024-04-09 17:27:00,2024-04-09 18:06:00,P3,Chat,Billing,39
6920,2024-04-09 17:13:00,2024-04-09 17:47:00,2024-04-09 17:56:00,P3,Web,General,9
6921,2024-04-09 17:13:00,2024-04-09 17:23:00,2024-04-09 17:47:00,P3,Chat,Billing,24
6922,2024-04-09 17:13:00,2024-04-09 17:58:00,2024-04-09 18:28:00,P3,Web,Tech,30
6923,2024-04-09 17:14:00,2024-04-09 17:25:00,2024-04-09 17:44:00,P2,Email,Billing,19
6924,2024-04-09 17:15:00,2024-04-09 17:22:00,2024-04-09 17:44:00,P2,Email,Billing,22
6925,2024-04-09 17:16:00,2024-04-09 20:18:00,2024-04-09 21:22:00,P3,Email,Tech,64
6926,2024-04-09 17:16:00,2024-04-09 19:12:00,2024-04-09 19:44:00,P2,Email,Tech,32
6927,2024-04-09 17:16:00,2024-04-09 17:32:00,2024-04-09 20:07:00,P3,Chat,Tech,155
6928,2024-04-09 17:16:00,2024-04-09 18:16:00,2024-04-09 18:23:00,P3,Web,General,7
6929,2024-04-09 17:18:00,2024-04-09 19:29:00,2024-04-09 20:07:00,P2,Email,Billing,38
6930,2024-04-09 17:18:00,2024-04-09 20:05:00,2024-04-09 20:22:00,P2,Email,General,17
6931,2024-04-09 17:20:00,2024-04-09 18:50:00,2024-04-09 19:37:00,P3,Email,Billing,47
6932,2024-04-09 17:23:00,2024-04-09 17:53:00,2024-04-09 18:17:00,P2,Email,General,24
6933,2024-04-09 17:27:00,2024-04-09 17:58:00,2024-04-09 18:37:00,P2,Web,Tech,39
6934,2024-04-09 17:27:00,2024-04-09 17:37:00,2024-04-09 18:07:00,P2,Chat,Tech,30
6935,2024-04-09 17:28:00,2024-04-09 20:35:00,2024-04-09 23:29:00,P2,Email,Tech,174
6936,2024-04-09 17:30:00,2024-04-09 18:15:00,2024-04-09 18:51:00,P2,Web,Billing,36
6937,2024-04-09 17:35:00,2024-04-09 19:03:00,2024-04-09 19:17:00,P2,Email,Tech,14
6938,2024-04-09 17:35:00,2024-04-09 18:25:00,2024-04-09 18:50:00,P2,Web,Billing,25
6939,2024-04-09 17:36:00,2024-04-09 18:29:00,2024-04-09 19:46:00,P3,Email,Tech,77
6940,2024-04-09 17:37:00,2024-04-09 19:38:00,2024-04-09 20:14:00,P2,Email,Tech,36
6941,2024-04-09 17:38:00,2024-04-09 19:07:00,2024-04-09 19:29:00,P3,Web,General,22
6942,2024-04-09 17:39:00,2024-04-09 20:17:00,2024-04-09 20:37:00,P3,Email,Tech,20
6943,2024-04-09 17:44:00,2024-04-09 18:37:00,2024-04-09 18:56:00,P3,Email,General,19
6944,2024-04-09 17:45:00,2024-04-09 17:46:00,2024-04-09 18:01:00,P3,Email,Billing,15
6945,2024-04-09 17:46:00,2024-04-09 18:55:00,2024-04-09 19:38:00,P1,Email,Tech,43
6946,2024-04-09 17:47:00,2024-04-09 19:36:00,2024-04-09 20:23:00,P2,Email,Billing,47
6947,2024-04-09 17:47:00,2024-04-09 19:31:00,2024-04-09 20:05:00,P2,Email,Billing,34
6948,2024-04-09 17:48:00,2024-04-09 18:44:00,2024-04-09 19:12:00,P2,Email,Tech,28
6949,2024-04-09 17:49:00,2024-04-09 18:39:00,2024-04-09 19:00:00,P1,Email,Tech,21
6950,2024-04-09 17:49:00,2024-04-09 18:10:00,2024-04-09 18:28:00,P1,Email,General,18
6951,2024-04-09 17:49:00,2024-04-09 19:20:00,2024-04-09 19:46:00,P3,Email,Tech,26
6952,2024-04-09 17:50:00,2024-04-09 18:50:00,2024-04-09 19:07:00,P3,Web,Tech,17
6953,2024-04-09 17:52:00,2024-04-09 19:41:00,2024-04-09 19:50:00,P2,Email,Tech,9
6954,2024-04-09 17:52:00,2024-04-09 18:19:00,2024-04-09 18:35:00,P2,Email,Billing,16
6955,2024-04-09 17:55:00,2024-04-09 20:42:00,2024-04-09 20:57:00,P3,Email,General,15
6956,2024-04-09 17:55:00,2024-04-09 18:53:00,2024-04-09 19:02:00,P3,Email,Billing,9
6957,2024-04-09 17:55:00,2024-04-09 18:44:00,2024-04-09 19:08:00,P1,Email,Billing,24
6958,2024-04-09 17:56:00,2024-04-09 19:32:00,2024-04-09 21:07:00,P2,Web,Tech,95
6959,2024-04-09 17:58:00,2024-04-09 19:44:00,2024-04-09 20:20:00,P3,Email,Tech,36
6960,2024-04-09 17:58:00,2024-04-09 18:30:00,2024-04-09 19:34:00,P2,Web,Tech,64
6961,2024-04-09 17:58:00,2024-04-09 21:11:00,2024-04-09 21:38:00,P3,Email,Tech,27
6962,2024-04-09 18:00:00,2024-04-09 19:44:00,2024-04-09 19:58:00,P2,Email,Billing,14
6963,2024-04-09 18:01:00,2024-04-09 19:23:00,2024-04-09 20:10:00,P2,Email,Tech,47
6964,2024-04-09 18:01:00,2024-04-09 19:02:00,2024-04-09 19:16:00,P2,Email,Billing,14
6965,2024-04-09 18:03:00,2024-04-09 18:38:00,2024-04-09 19:13:00,P3,Web,Tech,35
6966,2024-04-09 18:03:00,2024-04-09 19:09:00,2024-04-09 19:54:00,P2,Web,Tech,45
6967,2024-04-09 18:05:00,2024-04-09 19:48:00,2024-04-09 20:28:00,P3,Email,Billing,40
6968,2024-04-09 18:06:00,2024-04-09 19:56:00,2024-04-09 20:15:00,P2,Email,Billing,19
6969,2024-04-09 18:08:00,2024-04-09 19:14:00,2024-04-09 19:32:00,P3,Email,General,18
6970,2024-04-09 18:08:00,2024-04-09 19:49:00,2024-04-09 19:56:00,P2,Email,General,7
6971,2024-04-09 18:08:00,2024-04-09 19:37:00,2024-04-09 20:28:00,P2,Email,General,51
6972,2024-04-09 18:09:00,2024-04-09 18:51:00,2024-04-09 19:41:00,P3,Web,Tech,50
6973,2024-04-09 18:09:00,2024-04-09 19:21:00,2024-04-09 19:56:00,P2,Web,Billing,35
6974,2024-04-09 18:09:00,2024-04-09 21:02:00,2024-04-09 21:17:00,P2,Email,Billing,15
6975,2024-04-09 18:09:00,2024-04-09 19:40:00,2024-04-09 20:16:00,P2,Email,Tech,36
6976,2024-04-09 18:10:00,2024-04-09 21:14:00,2024-04-09 21:20:00,P3,Email,Tech,6
6977,2024-04-09 18:10:00,2024-04-09 18:26:00,2024-04-09 18:42:00,P3,Chat,General,16
6978,2024-04-09 18:11:00,2024-04-09 21:25:00,2024-04-09 21:45:00,P3,Email,Billing,20
6979,2024-04-09 18:12:00,2024-04-09 20:11:00,2024-04-09 20:50:00,P2,Email,Billing,39
6980,2024-04-09 18:13:00,2024-04-09 20:05:00,2024-04-09 20:28:00,P2,Email,Tech,23
6981,2024-04-09 18:13:00,2024-04-09 18:48:00,2024-04-09 19:42:00,P2,Web,Tech,54
6982,2024-04-09 18:13:00,2024-04-09 18:36:00,2024-04-09 19:06:00,P3,Chat,Tech,30
6983,2024-04-09 18:14:00,2024-04-09 19:23:00,2024-04-09 19:50:00,P2,Email,Tech,27
6984,2024-04-09 18:14:00,2024-04-09 19:47:00,2024-04-09 20:20:00,P2,Email,Tech,33
6985,2024-04-09 18:15:00,2024-04-09 19:04:00,2024-04-09 19:16:00,P2,Web,General,12
6986,2024-04-09 18:16:00,2024-04-09 19:05:00,2024-04-09 19:41:00,P2,Email,Billing,36
6987,2024-04-09 18:16:00,2024-04-09 19:20:00,2024-04-09 19:57:00,P3,Web,Tech,37
6988,2024-04-09 18:16:00,2024-04-09 20:40:00,2024-04-09 22:03:00,P2,Email,Tech,83
6989,2024-04-09 18:17:00,2024-04-09 18:48:00,2024-04-09 19:13:00,P2,Web,Billing,25
6990,2024-04-09 18:18:00,2024-04-09 19:56:00,2024-04-09 20:14:00,P2,Email,General,18
6991,2024-04-09 18:19:00,2024-04-09 18:19:00,2024-04-09 19:02:00,P1,Web,Tech,43
6992,2024-04-09 18:19:00,2024-04-09 18:51:00,2024-04-09 19:17:00,P2,Web,Tech,26
6993,2024-04-09 18:20:00,2024-04-09 20:48:00,2024-04-09 21:25:00,P3,Email,Billing,37
6994,2024-04-09 18:20:00,2024-04-09 20:19:00,2024-04-09 20:46:00,P2,Email,General,27
6995,2024-04-09 18:22:00,2024-04-09 18:40:00,2024-04-09 19:21:00,P2,Web,Tech,41
6996,2024-04-09 18:23:00,2024-04-09 18:46:00,2024-04-09 18:53:00,P3,Web,Billing,7
6997,2024-04-09 18:23:00,2024-04-09 18:52:00,2024-04-09 19:13:00,P2,Email,Billing,21
6998,2024-04-09 18:24:00,2024-04-09 19:49:00,2024-04-09 20:08:00,P2,Email,General,19
6999,2024-04-09 18:25:00,2024-04-09 20:38:00,2024-04-09 20:46:00,P3,Email,Tech,8
7000,2024-04-09 18:25:00,2024-04-09 20:22:00,2024-04-09 21:10:00,P2,Email,Tech,48
7001,2024-04-09 18:26:00,2024-04-09 18:55:00,2024-04-09 19:10:00,P2,Web,Tech,15
7002,2024-04-09 18:26:00,2024-04-09 20:58:00,2024-04-09 21:20:00,P2,Email,General,22
7003,2024-04-09 18:27:00,2024-04-09 20:54:00,2024-04-09 21:25:00,P2,Email,Billing,31
7004,2024-04-09 18:28:00,2024-04-09 20:50:00,2024-04-09 21:07:00,P2,Email,General,17
7005,2024-04-09 18:28:00,2024-04-09 19:00:00,2024-04-09 19:48:00,P3,Web,Tech,48
7006,2024-04-09 18:29:00,2024-04-09 19:47:00,2024-04-09 20:08:00,P1,Email,General,21
7007,2024-04-09 18:33:00,2024-04-09 19:28:00,2024-04-09 19:40:00,P3,Web,Tech,12
7008,2024-04-09 18:33:00,2024-04-09 19:35:00,2024-04-09 19:58:00,P3,Web,Billing,23
7009,2024-04-09 18:33:00,2024-04-09 19:12:00,2024-04-09 19:29:00,P2,Web,Tech,17
7010,2024-04-09 18:34:00,2024-04-09 20:43:00,2024-04-09 21:03:00,P2,Email,Tech,20
7011,2024-04-09 18:34:00,2024-04-09 19:09:00,2024-04-09 19:32:00,P2,Web,Tech,23
7012,2024-04-09 18:34:00,2024-04-09 19:39:00,2024-04-09 19:55:00,P3,Web,General,16
7013,2024-04-09 18:35:00,2024-04-09 21:34:00,2024-04-09 22:06:00,P2,Email,General,32
7014,2024-04-09 18:36:00,2024-04-09 19:34:00,2024-04-09 19:48:00,P3,Web,General,14
7015,2024-04-09 18:36:00,2024-04-09 19:53:00,2024-04-09 20:16:00,P3,Web,Tech,23
7016,2024-04-09 18:37:00,2024-04-09 19:38:00,2024-04-09 19:50:00,P2,Web,Tech,12
7017,2024-04-09 18:38:00,2024-04-09 21:05:00,2024-04-09 21:50:00,P3,Email,Tech,45
7018,2024-04-09 18:38:00,2024-04-09 21:07:00,2024-04-09 21:30:00,P2,Email,Billing,23
7019,2024-04-09 18:39:00,2024-04-09 19:50:00,2024-04-09 20:11:00,P2,Email,Billing,21
7020,2024-04-09 18:40:00,2024-04-09 19:48:00,2024-04-09 20:37:00,P2,Web,Billing,49
7021,2024-04-09 18:40:00,2024-04-09 19:32:00,2024-04-09 19:48:00,P3,Web,Tech,16
7022,2024-04-09 18:41:00,2024-04-09 20:17:00,2024-04-09 21:15:00,P1,Email,Tech,58
7023,2024-04-09 18:41:00,2024-04-09 19:28:00,2024-04-09 19:36:00,P2,Web,General,8
7024,2024-04-09 18:41:00,2024-04-09 19:32:00,2024-04-09 20:22:00,P3,Web,Tech,50
7025,2024-04-09 18:42:00,2024-04-09 21:24:00,2024-04-09 23:44:00,P2,Email,Tech,140
7026,2024-04-09 18:43:00,2024-04-09 19:12:00,2024-04-09 19:42:00,P2,Web,Billing,30
7027,2024-04-09 18:46:00,2024-04-09 20:02:00,2024-04-09 20:09:00,P1,Email,General,7
7028,2024-04-09 18:47:00,2024-04-09 19:52:00,2024-04-09 21:00:00,P1,Email,Billing,68
7029,2024-04-09 18:47:00,2024-04-09 19:58:00,2024-04-09 20:16:00,P2,Email,General,18
7030,2024-04-09 18:47:00,2024-04-09 21:29:00,2024-04-09 21:57:00,P3,Email,Billing,28
7031,2024-04-09 18:48:00,2024-04-09 21:37:00,2024-04-09 22:02:00,P1,Email,Tech,25
7032,2024-04-09 18:49:00,2024-04-09 20:44:00,2024-04-09 21:36:00,P2,Email,Tech,52
7033,2024-04-09 18:49:00,2024-04-09 19:31:00,2024-04-09 20:08:00,P3,Web,Billing,37
7034,2024-04-09 18:50:00,2024-04-09 19:34:00,2024-04-09 20:04:00,P2,Web,Billing,30
7035,2024-04-09 18:50:00,2024-04-09 19:06:00,2024-04-09 19:24:00,P2,Web,Billing,18
7036,2024-04-09 18:50:00,2024-04-09 19:06:00,2024-04-09 19:27:00,P2,Web,General,21
7037,2024-04-09 18:50:00,2024-04-09 19:49:00,2024-04-09 21:18:00,P3,Web,Tech,89
7038,2024-04-09 18:52:00,2024-04-09 19:58:00,2024-04-09 20:15:00,P3,Web,Billing,17
7039,2024-04-09 18:52:00,2024-04-09 18:52:00,2024-04-09 20:13:00,P1,Web,Tech,81
7040,2024-04-09 18:53:00,2024-04-09 20:31:00,2024-04-09 20:59:00,P2,Email,General,28
7041,2024-04-09 18:53:00,2024-04-09 20:04:00,2024-04-09 20:23:00,P2,Email,Billing,19
7042,2024-04-09 18:53:00,2024-04-09 20:32:00,2024-04-09 21:02:00,P2,Email,Billing,30
7043,2024-04-09 18:54:00,2024-04-09 19:03:00,2024-04-09 19:26:00,P2,Chat,Tech,23
7044,2024-04-09 18:54:00,2024-04-09 19:55:00,2024-04-09 20:14:00,P3,Web,Tech,19
7045,2024-04-09 18:55:00,2024-04-09 21:47:00,2024-04-09 22:01:00,P3,Email,Billing,14
7046,2024-04-09 18:55:00,2024-04-09 20:28:00,2024-04-09 21:10:00,P2,Email,Billing,42
7047,2024-04-09 18:56:00,2024-04-09 19:09:00,2024-04-09 20:21:00,P2,Chat,Tech,72
7048,2024-04-09 18:57:00,2024-04-09 19:40:00,2024-04-09 20:17:00,P2,Web,General,37
7049,2024-04-09 18:57:00,2024-04-09 22:00:00,2024-04-09 22:21:00,P2,Email,Billing,21
7050,2024-04-09 18:57:00,2024-04-09 20:39:00,2024-04-09 21:33:00,P2,Email,Tech,54
7051,2024-04-09 18:59:00,2024-04-09 20:09:00,2024-04-09 20:29:00,P3,Email,Billing,20
7052,2024-04-09 18:59:00,2024-04-09 19:18:00,2024-04-09 19:32:00,P3,Chat,General,14
7053,2024-04-09 19:02:00,2024-04-09 19:56:00,2024-04-09 20:37:00,P3,Web,Billing,41
7054,2024-04-09 19:06:00,2024-04-09 21:48:00,2024-04-09 22:00:00,P3,Email,Tech,12
7055,2024-04-09 19:08:00,2024-04-09 20:53:00,2024-04-09 21:15:00,P2,Email,Billing,22
7056,2024-04-09 19:09:00,2024-04-09 21:04:00,2024-04-09 22:46:00,P2,Email,Tech,102
7057,2024-04-09 19:09:00,2024-04-09 19:37:00,2024-04-09 20:13:00,P3,Email,General,36
7058,2024-04-09 19:11:00,2024-04-09 21:30:00,2024-04-09 22:01:00,P2,Email,Tech,31
7059,2024-04-09 19:11:00,2024-04-09 20:15:00,2024-04-09 20:33:00,P2,Web,Billing,18
7060,2024-04-09 19:14:00,2024-04-09 21:51:00,2024-04-09 22:15:00,P2,Email,General,24
7061,2024-04-09 19:15:00,2024-04-09 19:36:00,2024-04-09 20:00:00,P3,Chat,Tech,24
7062,2024-04-09 19:15:00,2024-04-09 19:39:00,2024-04-09 20:09:00,P2,Web,Tech,30
7063,2024-04-09 19:16:00,2024-04-09 19:48:00,2024-04-09 20:19:00,P3,Email,Tech,31
7064,2024-04-09 19:22:00,2024-04-09 21:06:00,2024-04-09 21:23:00,P2,Email,Billing,17
7065,2024-04-09 19:22:00,2024-04-09 19:38:00,2024-04-09 19:52:00,P2,Email,General,14
7066,2024-04-09 19:23:00,2024-04-09 20:50:00,2024-04-09 21:16:00,P3,Email,General,26
7067,2024-04-09 19:24:00,2024-04-09 20:07:00,2024-04-09 20:36:00,P3,Web,Billing,29
7068,2024-04-09 19:25:00,2024-04-09 20:54:00,2024-04-09 21:12:00,P2,Web,Billing,18
7069,2024-04-09 19:26:00,2024-04-09 21:21:00,2024-04-09 21:44:00,P2,Email,Tech,23
7070,2024-04-09 19:31:00,2024-04-09 20:05:00,2024-04-09 20:49:00,P2,Web,General,44
7071,2024-04-09 19:32:00,2024-04-09 19:32:00,2024-04-09 21:00:00,P2,Chat,Billing,88
7072,2024-04-09 19:35:00,2024-04-09 20:32:00,2024-04-09 20:51:00,P2,Web,Tech,19
7073,2024-04-09 19:35:00,2024-04-09 21:42:00,2024-04-09 22:15:00,P3,Email,Billing,33
7074,2024-04-09 19:37:00,2024-04-09 20:33:00,2024-04-09 21:06:00,P2,Web,General,33
7075,2024-04-09 19:38:00,2024-04-09 20:18:00,2024-04-09 21:19:00,P2,Email,Tech,61
7076,2024-04-09 19:39:00,2024-04-09 19:40:00,2024-04-09 20:40:00,P2,Chat,Tech,60
7077,2024-04-09 19:40:00,2024-04-09 20:24:00,2024-04-09 20:57:00,P2,Email,Tech,33
7078,2024-04-09 19:44:00,2024-04-09 21:01:00,2024-04-09 21:22:00,P2,Email,Tech,21
7079,2024-04-09 19:47:00,2024-04-09 21:07:00,2024-04-09 21:32:00,P2,Email,Billing,25
7080,2024-04-09 19:47:00,2024-04-09 20:02:00,2024-04-09 20:33:00,P3,Email,General,31
7081,2024-04-09 19:48:00,2024-04-09 23:08:00,2024-04-09 23:39:00,P3,Email,Tech,31
7082,2024-04-09 19:48:00,2024-04-09 21:15:00,2024-04-09 21:24:00,P2,Email,Tech,9
7083,2024-04-09 19:53:00,2024-04-09 20:43:00,2024-04-09 21:06:00,P3,Web,General,23
7084,2024-04-09 19:55:00,2024-04-09 21:48:00,2024-04-09 22:30:00,P2,Email,Tech,42
7085,2024-04-09 19:56:00,2024-04-09 20:37:00,2024-04-09 21:12:00,P2,Web,General,35
7086,2024-04-09 19:59:00,2024-04-09 20:10:00,2024-04-09 20:32:00,P3,Web,Billing,22
7087,2024-04-09 20:00:00,2024-04-09 20:06:00,2024-04-09 21:12:00,P2,Chat,Billing,66
7088,2024-04-09 20:04:00,2024-04-09 20:59:00,2024-04-09 22:04:00,P3,Web,Billing,65
7089,2024-04-09 20:08:00,2024-04-09 21:13:00,2024-04-09 21:38:00,P2,Email,General,25
7090,2024-04-09 20:09:00,2024-04-09 22:44:00,2024-04-09 23:28:00,P3,Email,Tech,44
7091,2024-04-09 20:10:00,2024-04-09 22:32:00,2024-04-09 22:51:00,P2,Email,General,19
7092,2024-04-09 20:10:00,2024-04-09 20:18:00,2024-04-09 20:41:00,P1,Email,Billing,23
7093,2024-04-09 20:11:00,2024-04-09 22:46:00,2024-04-10 00:34:00,P2,Email,Tech,108
7094,2024-04-09 20:14:00,2024-04-09 20:37:00,2024-04-09 20:57:00,P3,Chat,Billing,20
7095,2024-04-09 20:17:00,2024-04-09 20:32:00,2024-04-09 20:49:00,P1,Web,General,17
7096,2024-04-09 20:21:00,2024-04-09 20:48:00,2024-04-09 21:04:00,P2,Web,General,16
7097,2024-04-09 20:24:00,2024-04-09 20:41:00,2024-04-09 21:45:00,P3,Email,Tech,64
7098,2024-04-09 20:26:00,2024-04-09 20:26:00,2024-04-09 20:47:00,P2,Web,Billing,21
7099,2024-04-09 20:26:00,2024-04-09 20:26:00,2024-04-09 21:43:00,P2,Web,Tech,77
7100,2024-04-09 20:26:00,2024-04-09 22:37:00,2024-04-09 22:52:00,P1,Email,General,15
7101,2024-04-09 20:39:00,2024-04-09 22:27:00,2024-04-09 22:57:00,P3,Email,Tech,30
7102,2024-04-09 20:39:00,2024-04-09 21:20:00,2024-04-09 21:52:00,P3,Web,Billing,32
7103,2024-04-09 20:42:00,2024-04-09 21:04:00,2024-04-09 21:31:00,P3,Email,General,27
7104,2024-04-09 20:44:00,2024-04-09 22:40:00,2024-04-09 23:06:00,P2,Email,Tech,26
7105,2024-04-09 20:51:00,2024-04-09 20:54:00,2024-04-09 21:16:00,P2,Chat,Billing,22
7106,2024-04-09 20:52:00,2024-04-09 22:32:00,2024-04-09 22:57:00,P2,Email,Tech,25
7107,2024-04-09 20:54:00,2024-04-09 21:10:00,2024-04-09 22:25:00,P3,Email,Billing,75
7108,2024-04-09 21:01:00,2024-04-09 21:59:00,2024-04-09 22:26:00,P3,Email,Billing,27
7109,2024-04-09 21:07:00,2024-04-09 22:10:00,2024-04-09 22:45:00,P3,Web,Tech,35
7110,2024-04-09 21:10:00,2024-04-09 21:40:00,2024-04-09 22:12:00,P2,Web,General,32
7111,2024-04-09 21:12:00,2024-04-09 21:31:00,2024-04-09 22:09:00,P1,Web,Billing,38
7112,2024-04-09 21:19:00,2024-04-09 22:35:00,2024-04-09 23:08:00,P3,Web,Tech,33
7113,2024-04-09 21:26:00,2024-04-09 21:44:00,2024-04-09 22:17:00,P2,Chat,Tech,33
7114,2024-04-09 21:32:00,2024-04-09 22:05:00,2024-04-09 22:22:00,P2,Web,General,17
7115,2024-04-09 21:33:00,2024-04-09 23:51:00,2024-04-10 00:11:00,P3,Email,Tech,20
7116,2024-04-09 21:34:00,2024-04-09 23:09:00,2024-04-09 23:23:00,P2,Web,Tech,14
7117,2024-04-09 21:39:00,2024-04-09 22:38:00,2024-04-09 23:18:00,P3,Email,Tech,40
7118,2024-04-09 21:40:00,2024-04-09 22:29:00,2024-04-09 23:34:00,P3,Web,Tech,65
7119,2024-04-09 21:42:00,2024-04-09 23:32:00,2024-04-10 00:35:00,P1,Email,Tech,63
7120,2024-04-09 21:49:00,2024-04-10 00:43:00,2024-04-10 01:02:00,P3,Email,General,19
7121,2024-04-09 21:50:00,2024-04-09 23:30:00,2024-04-09 23:46:00,P2,Email,Tech,16
7122,2024-04-09 21:50:00,2024-04-09 22:42:00,2024-04-09 23:04:00,P2,Web,Billing,22
7123,2024-04-09 21:54:00,2024-04-09 22:03:00,2024-04-09 22:24:00,P3,Chat,Tech,21
7124,2024-04-09 21:54:00,2024-04-09 22:46:00,2024-04-09 23:00:00,P3,Web,Tech,14
7125,2024-04-09 21:56:00,2024-04-10 00:30:00,2024-04-10 00:52:00,P2,Email,Billing,22
7126,2024-04-09 21:56:00,2024-04-09 22:15:00,2024-04-09 22:33:00,P3,Web,Tech,18
7127,2024-04-09 21:57:00,2024-04-10 00:09:00,2024-04-10 00:34:00,P2,Email,General,25
7128,2024-04-09 21:57:00,2024-04-09 22:07:00,2024-04-09 22:40:00,P3,Email,Tech,33
7129,2024-04-09 21:59:00,2024-04-10 01:14:00,2024-04-10 01:27:00,P2,Email,General,13
7130,2024-04-09 22:01:00,2024-04-09 22:11:00,2024-04-09 22:45:00,P2,Email,Billing,34
7131,2024-04-09 22:02:00,2024-04-10 00:23:00,2024-04-10 02:11:00,P2,Email,Tech,108
7132,2024-04-09 22:04:00,2024-04-09 22:50:00,2024-04-09 23:14:00,P3,Email,Billing,24
7133,2024-04-09 22:11:00,2024-04-09 23:40:00,2024-04-10 00:35:00,P3,Email,Tech,55
7134,2024-04-09 22:13:00,2024-04-10 00:09:00,2024-04-10 00:34:00,P2,Email,Tech,25
7135,2024-04-09 22:13:00,2024-04-10 00:28:00,2024-04-10 00:53:00,P2,Email,Billing,25
7136,2024-04-09 22:13:00,2024-04-09 23:24:00,2024-04-09 23:36:00,P2,Email,Billing,12
7137,2024-04-09 22:17:00,2024-04-10 00:10:00,2024-04-10 00:27:00,P2,Email,General,17
7138,2024-04-09 22:17:00,2024-04-09 22:34:00,2024-04-09 22:48:00,P1,Web,General,14
7139,2024-04-09 22:17:00,2024-04-09 22:57:00,2024-04-09 23:19:00,P3,Web,Billing,22
7140,2024-04-09 22:19:00,2024-04-09 23:00:00,2024-04-09 23:29:00,P2,Web,Tech,29
7141,2024-04-09 22:20:00,2024-04-09 23:45:00,2024-04-10 00:19:00,P2,Email,Billing,34
7142,2024-04-09 22:21:00,2024-04-09 22:44:00,2024-04-09 23:15:00,P3,Email,Billing,31
7143,2024-04-09 22:22:00,2024-04-09 22:22:00,2024-04-09 22:43:00,P1,Web,Billing,21
7144,2024-04-09 22:22:00,2024-04-10 00:23:00,2024-04-10 00:40:00,P2,Email,Tech,17
