invoice_id,subscription_id,account_id,invoice_month,amount,paid
INV0001316,SUB00172_1,ACCT00172,2025-06-01,344.55,1
INV0001317,SUB00172_1,ACCT00172,2025-07-01,349.68,1
INV0001318,SUB00172_2,ACCT00172,2025-08-01,1785.44,1
INV0001319,SUB00173_1,ACCT00173,2024-09-01,81.59,1
INV0001320,SUB00173_1,ACCT00173,2024-10-01,84.37,1
INV0001321,SUB00173_1,ACCT00173,2024-11-01,82.22,1
INV0001322,SUB00173_1,ACCT00173,2024-12-01,83.03,1
INV0001323,SUB00173_1,ACCT00173,2025-01-01,81.73,1
INV0001324,SUB00173_1,ACCT00173,2025-02-01,82.14,1
INV0001325,SUB00173_1,ACCT00173,2025-03-01,84.59,1
INV0001326,SUB00173_1,ACCT00173,2025-04-01,79.08,1
INV0001327,SUB00173_1,ACCT00173,2025-05-01,86.47,1
INV0001328,SUB00173_1,ACCT00173,2025-06-01,85.06,1
INV0001329,SUB00173_2,ACCT00173,2025-06-01,335.88,1
INV0001330,SUB00173_2,ACCT00173,2025-07-01,358.95,1
INV0001331,SUB00173_2,ACCT00173,2025-08-01,351.67,1
INV0001332,SUB00174_1,ACCT00174,2025-04-01,90.68,1
INV0001333,SUB00174_1,ACCT00174,2025-05-01,91.74,1
INV0001334,SUB00174_1,ACCT00174,2025-06-01,91.91,1
INV0001335,SUB00174_1,ACCT00174,2025-07-01,90.01,1
INV0001336,SUB00174_1,ACCT00174,2025-08-01,90.97,1
INV0001337,SUB00175_1,ACCT00175,2024-12-01,386.58,1
INV0001338,SUB00175_1,ACCT00175,2025-01-01,357.24,1
INV0001339,SUB00175_1,ACCT00175,2025-02-01,384.59,1
INV0001340,SUB00175_1,ACCT00175,2025-03-01,365.48,1
INV0001341,SUB00175_1,ACCT00175,2025-04-01,380.04,1
INV0001342,SUB00175_1,ACCT00175,2025-05-01,359.26,1
INV0001343,SUB00175_2,ACCT00175,2025-06-01,1936.36,1
INV0001344,SUB00175_2,ACCT00175,2025-07-01,1970.12,1
INV0001345,SUB00175_2,ACCT00175,2025-08-01,1861.55,1
INV0001346,SUB00176_1,ACCT00176,2025-03-01,365.83,1
INV0001347,SUB00176_1,ACCT00176,2025-04-01,398.59,1
INV0001348,SUB00176_1,ACCT00176,2025-05-01,390.16,1
INV0001349,SUB00176_1,ACCT00176,2025-06-01,391.85,1
INV0001350,SUB00176_1,ACCT00176,2025-07-01,387.92,1
INV0001351,SUB00176_1,ACCT00176,2025-08-01,374.37,1
INV0001352,SUB00176_2,ACCT00176,2025-08-01,98.65,1
INV0001353,SUB00177_1,ACCT00177,2025-01-01,98.53,1
INV0001354,SUB00177_1,ACCT00177,2025-02-01,89.16,1
INV0001355,SUB00177_1,ACCT00177,2025-03-01,92.28,1
INV0001356,SUB00177_1,ACCT00177,2025-04-01,91.97,1
INV0001357,SUB00177_1,ACCT00177,2025-05-01,92.17,1
INV0001358,SUB00177_1,ACCT00177,2025-06-01,94.93,1
INV0001359,SUB00177_1,ACCT00177,2025-07-01,92.36,1
INV0001360,SUB00177_1,ACCT00177,2025-08-01,92.7,1
INV0001361,SUB00178_1,ACCT00178,2024-10-01,98.05,1
INV0001362,SUB00178_1,ACCT00178,2024-11-01,94.23,1
INV0001363,SUB00178_1,ACCT00178,2024-12-01,103.12,1
INV0001364,SUB00178_1,ACCT00178,2025-01-01,93.92,1
INV0001365,SUB00178_1,ACCT00178,2025-02-01,97.08,1
INV0001366,SUB00178_1,ACCT00178,2025-03-01,97.4,1
INV0001367,SUB00178_1,ACCT00178,2025-04-01,99.16,1
INV0001368,SUB00178_1,ACCT00178,2025-05-01,99.85,1
INV0001369,SUB00178_1,ACCT00178,2025-06-01,92.29,1
INV0001370,SUB00178_1,ACCT00178,2025-07-01,98.56,1
INV0001371,SUB00178_1,ACCT00178,2025-08-01,95.05,1
INV0001372,SUB00179_1,ACCT00179,2025-02-01,92.0,1
INV0001373,SUB00179_1,ACCT00179,2025-03-01,85.49,1
INV0001374,SUB00179_1,ACCT00179,2025-04-01,91.41,1
INV0001375,SUB00179_1,ACCT00179,2025-05-01,84.55,1
INV0001376,SUB00179_1,ACCT00179,2025-06-01,87.16,1
INV0001377,SUB00179_1,ACCT00179,2025-07-01,90.46,1
INV0001378,SUB00179_1,ACCT00179,2025-08-01,92.46,1
INV0001379,SUB00180_1,ACCT00180,2025-05-01,389.95,1
INV0001380,SUB00180_1,ACCT00180,2025-06-01,385.08,1
INV0001381,SUB00180_1,ACCT00180,2025-07-01,373.52,1
INV0001382,SUB00180_1,ACCT00180,2025-08-01,383.64,1
INV0001383,SUB00181_1,ACCT00181,2024-11-01,95.9,1
INV0001384,SUB00181_1,ACCT00181,2024-12-01,94.55,1
INV0001385,SUB00181_1,ACCT00181,2025-01-01,99.16,1
INV0001386,SUB00181_1,ACCT00181,2025-02-01,96.48,0
INV0001387,SUB00181_1,ACCT00181,2025-03-01,96.43,1
INV0001388,SUB00181_1,ACCT00181,2025-04-01,98.44,1
INV0001389,SUB00181_1,ACCT00181,2025-05-01,94.62,1
INV0001390,SUB00182_1,ACCT00182,2024-09-01,88.47,1
INV0001391,SUB00182_1,ACCT00182,2024-10-01,85.47,1
INV0001392,SUB00182_1,ACCT00182,2024-11-01,86.3,1
INV0001393,SUB00182_1,ACCT00182,2024-12-01,84.95,1
INV0001394,SUB00182_1,ACCT00182,2025-01-01,85.63,1
INV0001395,SUB00182_1,ACCT00182,2025-02-01,85.98,1
INV0001396,SUB00182_1,ACCT00182,2025-03-01,88.31,1
INV0001397,SUB00182_1,ACCT00182,2025-04-01,90.07,1
INV0001398,SUB00182_1,ACCT00182,2025-05-01,87.16,1
INV0001399,SUB00183_1,ACCT00183,2024-11-01,362.86,1
INV0001400,SUB00183_1,ACCT00183,2024-12-01,385.54,1
INV0001401,SUB00183_1,ACCT00183,2025-01-01,354.62,1
INV0001402,SUB00183_1,ACCT00183,2025-02-01,358.57,1
INV0001403,SUB00183_1,ACCT00183,2025-03-01,402.95,1
INV0001404,SUB00183_1,ACCT00183,2025-04-01,381.26,0
INV0001405,SUB00184_1,ACCT00184,2024-10-01,1882.48,1
INV0001406,SUB00184_1,ACCT00184,2024-11-01,2002.1,1
INV0001407,SUB00184_1,ACCT00184,2024-12-01,1919.3,1
INV0001408,SUB00184_1,ACCT00184,2025-01-01,1822.14,1
INV0001409,SUB00185_1,ACCT00185,2025-04-01,363.95,1
INV0001410,SUB00185_1,ACCT00185,2025-05-01,350.5,1
INV0001411,SUB00185_1,ACCT00185,2025-06-01,359.02,1
INV0001412,SUB00185_1,ACCT00185,2025-07-01,367.77,1
INV0001413,SUB00185_1,ACCT00185,2025-08-01,362.11,1
INV0001414,SUB00186_1,ACCT00186,2024-09-01,87.46,1
INV0001415,SUB00186_1,ACCT00186,2024-10-01,86.0,1
INV0001416,SUB00186_1,ACCT00186,2024-11-01,88.51,1
INV0001417,SUB00186_1,ACCT00186,2024-12-01,91.02,1
INV0001418,SUB00186_1,ACCT00186,2025-01-01,88.46,1
INV0001419,SUB00186_1,ACCT00186,2025-02-01,88.46,1
INV0001420,SUB00186_1,ACCT00186,2025-03-01,97.66,1
INV0001421,SUB00186_1,ACCT00186,2025-04-01,90.22,1
INV0001422,SUB00186_1,ACCT00186,2025-05-01,92.83,1
INV0001423,SUB00186_1,ACCT00186,2025-06-01,83.63,1
INV0001424,SUB00187_1,ACCT00187,2024-09-01,80.99,1
INV0001425,SUB00187_1,ACCT00187,2024-10-01,80.3,1
INV0001426,SUB00187_1,ACCT00187,2024-11-01,82.47,1
INV0001427,SUB00187_1,ACCT00187,2024-12-01,85.81,1
INV0001428,SUB00187_1,ACCT00187,2025-01-01,84.96,1
INV0001429,SUB00187_1,ACCT00187,2025-02-01,83.98,1
INV0001430,SUB00187_1,ACCT00187,2025-03-01,85.25,1
INV0001431,SUB00187_1,ACCT00187,2025-04-01,83.37,1
INV0001432,SUB00187_2,ACCT00187,2025-05-01,347.53,0
INV0001433,SUB00187_2,ACCT00187,2025-06-01,364.39,1
INV0001434,SUB00187_2,ACCT00187,2025-07-01,354.41,1
INV0001435,SUB00187_2,ACCT00187,2025-08-01,359.21,0
INV0001436,SUB00188_1,ACCT00188,2025-05-01,401.63,1
INV0001437,SUB00188_1,ACCT00188,2025-06-01,364.57,1
INV0001438,SUB00188_1,ACCT00188,2025-07-01,403.95,1
INV0001439,SUB00188_1,ACCT00188,2025-08-01,364.56,1
INV0001440,SUB00189_1,ACCT00189,2025-04-01,414.54,1
INV0001441,SUB00189_1,ACCT00189,2025-05-01,396.5,1
INV0001442,SUB00189_1,ACCT00189,2025-06-01,424.42,1
INV0001443,SUB00189_1,ACCT00189,2025-07-01,414.27,1
INV0001444,SUB00189_1,ACCT00189,2025-08-01,389.09,1
INV0001445,SUB00190_1,ACCT00190,2025-05-01,388.17,1
INV0001446,SUB00190_1,ACCT00190,2025-06-01,388.37,1
INV0001447,SUB00190_1,ACCT00190,2025-07-01,374.11,1
INV0001448,SUB00190_1,ACCT00190,2025-08-01,384.15,1
INV0001449,SUB00191_1,ACCT00191,2025-01-01,376.18,1
INV0001450,SUB00191_1,ACCT00191,2025-02-01,379.76,0
INV0001451,SUB00191_1,ACCT00191,2025-03-01,382.37,1
INV0001452,SUB00191_1,ACCT00191,2025-04-01,383.71,1
INV0001453,SUB00192_1,ACCT00192,2025-04-01,369.25,1
INV0001454,SUB00192_1,ACCT00192,2025-05-01,403.02,1
INV0001455,SUB00192_1,ACCT00192,2025-06-01,365.49,1
INV0001456,SUB00192_1,ACCT00192,2025-07-01,383.5,1
INV0001457,SUB00192_1,ACCT00192,2025-08-01,374.25,1
INV0001458,SUB00193_1,ACCT00193,2024-09-01,351.73,1
INV0001459,SUB00193_1,ACCT00193,2024-10-01,333.58,1
INV0001460,SUB00193_2,ACCT00193,2024-11-01,86.7,1
INV0001461,SUB00193_2,ACCT00193,2024-12-01,92.67,1
INV0001462,SUB00193_2,ACCT00193,2025-01-01,86.58,1
INV0001463,SUB00193_2,ACCT00193,2025-02-01,87.79,1
INV0001464,SUB00194_1,ACCT00194,2024-09-01,83.23,1
INV0001465,SUB00194_1,ACCT00194,2024-10-01,86.54,1
INV0001466,SUB00194_1,ACCT00194,2024-11-01,85.78,1
INV0001467,SUB00194_1,ACCT00194,2024-12-01,82.52,1
INV0001468,SUB00195_1,ACCT00195,2024-12-01,374.48,1
INV0001469,SUB00195_1,ACCT00195,2025-01-01,365.44,1
INV0001470,SUB00195_1,ACCT00195,2025-02-01,376.05,1
INV0001471,SUB00195_1,ACCT00195,2025-03-01,358.72,1
INV0001472,SUB00195_1,ACCT00195,2025-04-01,380.97,1
INV0001473,SUB00195_1,ACCT00195,2025-05-01,382.65,1
INV0001474,SUB00196_1,ACCT00196,2025-04-01,329.09,1
INV0001475,SUB00196_1,ACCT00196,2025-05-01,337.34,1
INV0001476,SUB00196_1,ACCT00196,2025-06-01,344.46,1
INV0001477,SUB00196_1,ACCT00196,2025-07-01,324.22,1
INV0001478,SUB00196_2,ACCT00196,2025-08-01,85.41,1
INV0001479,SUB00197_1,ACCT00197,2024-12-01,392.11,1
INV0001480,SUB00197_1,ACCT00197,2025-01-01,374.32,1
INV0001481,SUB00197_1,ACCT00197,2025-02-01,378.8,1
INV0001482,SUB00197_1,ACCT00197,2025-03-01,403.73,1
INV0001483,SUB00197_1,ACCT00197,2025-04-01,392.9,1
INV0001484,SUB00197_2,ACCT00197,2025-05-01,91.78,1
INV0001485,SUB00197_2,ACCT00197,2025-06-01,89.68,1
INV0001486,SUB00197_2,ACCT00197,2025-07-01,94.38,1
INV0001487,SUB00197_2,ACCT00197,2025-08-01,91.01,1
INV0001488,SUB00198_1,ACCT00198,2025-03-01,91.84,1
INV0001489,SUB00198_1,ACCT00198,2025-04-01,86.85,1
INV0001490,SUB00198_1,ACCT00198,2025-05-01,88.81,1
INV0001491,SUB00198_1,ACCT00198,2025-06-01,86.55,1
INV0001492,SUB00198_1,ACCT00198,2025-07-01,90.02,1
INV0001493,SUB00198_1,ACCT00198,2025-08-01,86.93,1
INV0001494,SUB00199_1,ACCT00199,2024-11-01,84.93,1
INV0001495,SUB00199_1,ACCT00199,2024-12-01,88.0,1
INV0001496,SUB00199_1,ACCT00199,2025-01-01,86.53,1
INV0001497,SUB00199_1,ACCT00199,2025-02-01,87.86,1
INV0001498,SUB00199_1,ACCT00199,2025-03-01,86.77,0
INV0001499,SUB00199_1,ACCT00199,2025-04-01,87.25,1
INV0001500,SUB00199_1,ACCT00199,2025-05-01,85.85,1
INV0001501,SUB00199_1,ACCT00199,2025-06-01,86.36,1
INV0001502,SUB00199_1,ACCT00199,2025-07-01,87.94,1
INV0001503,SUB00199_1,ACCT00199,2025-08-01,86.69,1
INV0001504,SUB00200_1,ACCT00200,2024-09-01,386.67,1
INV0001505,SUB00200_1,ACCT00200,2024-10-01,384.09,1
INV0001506,SUB00200_1,ACCT00200,2024-11-01,370.52,1
INV0001507,SUB00200_1,ACCT00200,2024-12-01,361.57,1
INV0001508,SUB00200_1,ACCT00200,2025-01-01,389.75,0
INV0001509,SUB00200_2,ACCT00200,2025-02-01,371.52,1
INV0001510,SUB00200_2,ACCT00200,2025-03-01,362.36,1
INV0001511,SUB00200_2,ACCT00200,2025-04-01,367.57,1
INV0001512,SUB00200_2,ACCT00200,2025-05-01,372.87,1
INV0001513,SUB00200_2,ACCT00200,2025-06-01,391.5,1
INV0001514,SUB00200_2,ACCT00200,2025-07-01,385.49,1
INV0001515,SUB00200_2,ACCT00200,2025-08-01,377.36,1
INV0001516,SUB00201_1,ACCT00201,2025-04-01,93.03,1
INV0001517,SUB00201_1,ACCT00201,2025-05-01,95.83,1
INV0001518,SUB00201_1,ACCT00201,2025-06-01,95.09,1
INV0001519,SUB00201_1,ACCT00201,2025-07-01,101.2,1
INV0001520,SUB00201_1,ACCT00201,2025-08-01,96.36,1
INV0001521,SUB00202_1,ACCT00202,2024-10-01,398.83,1
INV0001522,SUB00202_1,ACCT00202,2024-11-01,377.17,1
INV0001523,SUB00202_1,ACCT00202,2024-12-01,363.3,1
INV0001524,SUB00202_1,ACCT00202,2025-01-01,373.38,1
INV0001525,SUB00202_1,ACCT00202,2025-02-01,361.71,1
INV0001526,SUB00202_1,ACCT00202,2025-03-01,376.72,1
INV0001527,SUB00202_1,ACCT00202,2025-04-01,348.03,1
INV0001528,SUB00202_1,ACCT00202,2025-05-01,384.98,1
INV0001529,SUB00202_1,ACCT00202,2025-06-01,373.71,1
INV0001530,SUB00202_1,ACCT00202,2025-07-01,380.18,1
INV0001531,SUB00202_1,ACCT00202,2025-08-01,357.4,1
INV0001532,SUB00203_1,ACCT00203,2025-01-01,100.3,1
INV0001533,SUB00203_1,ACCT00203,2025-02-01,90.27,1
INV0001534,SUB00203_1,ACCT00203,2025-03-01,94.39,1
INV0001535,SUB00203_1,ACCT00203,2025-04-01,90.25,1
INV0001536,SUB00203_1,ACCT00203,2025-05-01,92.88,1
INV0001537,SUB00203_2,ACCT00203,2025-06-01,90.79,1
INV0001538,SUB00203_2,ACCT00203,2025-07-01,85.9,1
INV0001539,SUB00203_2,ACCT00203,2025-08-01,89.5,1
INV0001540,SUB00204_1,ACCT00204,2025-03-01,86.6,1
INV0001541,SUB00204_1,ACCT00204,2025-04-01,82.84,1
INV0001542,SUB00204_1,ACCT00204,2025-05-01,87.79,1
INV0001543,SUB00204_1,ACCT00204,2025-06-01,84.96,1
INV0001544,SUB00204_1,ACCT00204,2025-07-01,82.36,1
INV0001545,SUB00204_1,ACCT00204,2025-08-01,83.7,1
INV0001546,SUB00205_1,ACCT00205,2024-09-01,375.23,1
INV0001547,SUB00205_1,ACCT00205,2024-10-01,384.55,1
INV0001548,SUB00205_2,ACCT00205,2024-11-01,87.95,1
INV0001549,SUB00205_2,ACCT00205,2024-12-01,86.27,1
INV0001550,SUB00205_2,ACCT00205,2025-01-01,87.07,1
INV0001551,SUB00205_2,ACCT00205,2025-02-01,86.22,1
INV0001552,SUB00205_2,ACCT00205,2025-03-01,87.73,1
INV0001553,SUB00205_2,ACCT00205,2025-04-01,89.18,0
INV0001554,SUB00205_2,ACCT00205,2025-05-01,89.2,1
INV0001555,SUB00205_2,ACCT00205,2025-06-01,82.23,1
INV0001556,SUB00206_1,ACCT00206,2025-04-01,89.11,1
INV0001557,SUB00206_1,ACCT00206,2025-05-01,88.24,1
INV0001558,SUB00206_1,ACCT00206,2025-06-01,92.68,1
INV0001559,SUB00206_1,ACCT00206,2025-07-01,91.49,1
INV0001560,SUB00206_1,ACCT00206,2025-08-01,85.24,1
INV0001561,SUB00207_1,ACCT00207,2024-09-01,376.04,1
INV0001562,SUB00207_1,ACCT00207,2024-10-01,361.5,1
INV0001563,SUB00207_1,ACCT00207,2024-11-01,386.97,1
INV0001564,SUB00207_1,ACCT00207,2024-12-01,385.38,0
INV0001565,SUB00207_1,ACCT00207,2025-01-01,378.7,1
INV0001566,SUB00207_1,ACCT00207,2025-02-01,364.93,1
INV0001567,SUB00207_2,ACCT00207,2025-02-01,93.64,1
INV0001568,SUB00207_2,ACCT00207,2025-03-01,89.9,1
INV0001569,SUB00207_2,ACCT00207,2025-04-01,94.24,1
INV0001570,SUB00207_2,ACCT00207,2025-05-01,90.03,1
INV0001571,SUB00207_2,ACCT00207,2025-06-01,98.2,1
INV0001572,SUB00207_2,ACCT00207,2025-07-01,96.43,1
INV0001573,SUB00207_2,ACCT00207,2025-08-01,96.38,1
INV0001574,SUB00208_1,ACCT00208,2024-12-01,354.03,1
INV0001575,SUB00208_1,ACCT00208,2025-01-01,386.29,1
INV0001576,SUB00208_1,ACCT00208,2025-02-01,387.95,1
INV0001577,SUB00208_1,ACCT00208,2025-03-01,366.47,1
INV0001578,SUB00208_1,ACCT00208,2025-04-01,374.34,1
INV0001579,SUB00209_1,ACCT00209,2025-02-01,364.92,1
INV0001580,SUB00209_1,ACCT00209,2025-03-01,379.72,1
INV0001581,SUB00209_1,ACCT00209,2025-04-01,395.17,1
INV0001582,SUB00209_1,ACCT00209,2025-05-01,357.65,1
INV0001583,SUB00209_1,ACCT00209,2025-06-01,355.89,1
INV0001584,SUB00209_1,ACCT00209,2025-07-01,376.12,1
INV0001585,SUB00210_1,ACCT00210,2024-12-01,86.31,1
INV0001586,SUB00210_1,ACCT00210,2025-01-01,91.16,1
INV0001587,SUB00210_1,ACCT00210,2025-02-01,88.12,1
INV0001588,SUB00210_1,ACCT00210,2025-03-01,90.3,1
INV0001589,SUB00210_1,ACCT00210,2025-04-01,91.55,1
INV0001590,SUB00210_1,ACCT00210,2025-05-01,89.63,1
INV0001591,SUB00210_1,ACCT00210,2025-06-01,91.76,1
INV0001592,SUB00210_1,ACCT00210,2025-07-01,86.32,1
INV0001593,SUB00210_1,ACCT00210,2025-08-01,85.99,1
INV0001594,SUB00211_1,ACCT00211,2024-10-01,375.55,1
INV0001595,SUB00211_1,ACCT00211,2024-11-01,360.97,1
INV0001596,SUB00211_1,ACCT00211,2024-12-01,373.03,1
INV0001597,SUB00211_1,ACCT00211,2025-01-01,379.5,1
INV0001598,SUB00211_1,ACCT00211,2025-02-01,373.21,1
INV0001599,SUB00211_1,ACCT00211,2025-03-01,378.02,1
INV0001600,SUB00211_1,ACCT00211,2025-04-01,376.7,1
INV0001601,SUB00211_1,ACCT00211,2025-05-01,345.75,1
INV0001602,SUB00211_1,ACCT00211,2025-06-01,370.77,1
INV0001603,SUB00211_2,ACCT00211,2025-06-01,338.83,1
INV0001604,SUB00211_2,ACCT00211,2025-07-01,358.39,1
INV0001605,SUB00211_2,ACCT00211,2025-08-01,357.22,1
INV0001606,SUB00212_1,ACCT00212,2025-03-01,377.8,1
INV0001607,SUB00212_1,ACCT00212,2025-04-01,395.12,1
INV0001608,SUB00212_1,ACCT00212,2025-05-01,381.34,1
INV0001609,SUB00212_1,ACCT00212,2025-06-01,391.81,1
INV0001610,SUB00212_1,ACCT00212,2025-07-01,369.33,1
INV0001611,SUB00212_1,ACCT00212,2025-08-01,392.34,1
INV0001612,SUB00213_1,ACCT00213,2024-09-01,363.25,1
INV0001613,SUB00213_1,ACCT00213,2024-10-01,339.5,1
INV0001614,SUB00214_1,ACCT00214,2025-02-01,97.64,1
INV0001615,SUB00214_1,ACCT00214,2025-03-01,100.28,1
INV0001616,SUB00214_1,ACCT00214,2025-04-01,96.07,1
INV0001617,SUB00214_1,ACCT00214,2025-05-01,99.75,1
INV0001618,SUB00214_1,ACCT00214,2025-06-01,93.6,1
INV0001619,SUB00214_1,ACCT00214,2025-07-01,93.26,1
INV0001620,SUB00215_1,ACCT00215,2025-01-01,1759.64,0
INV0001621,SUB00215_1,ACCT00215,2025-02-01,1882.35,1
INV0001622,SUB00215_1,ACCT00215,2025-03-01,1713.61,1
INV0001623,SUB00215_1,ACCT00215,2025-04-01,1872.18,1
INV0001624,SUB00215_2,ACCT00215,2025-05-01,387.86,1
INV0001625,SUB00215_2,ACCT00215,2025-06-01,400.94,1
INV0001626,SUB00215_2,ACCT00215,2025-07-01,393.81,1
INV0001627,SUB00215_2,ACCT00215,2025-08-01,390.69,1
INV0001628,SUB00216_1,ACCT00216,2025-02-01,93.91,1
INV0001629,SUB00216_1,ACCT00216,2025-03-01,94.74,1
INV0001630,SUB00216_1,ACCT00216,2025-04-01,95.2,1
INV0001631,SUB00217_1,ACCT00217,2024-09-01,92.81,1
INV0001632,SUB00217_1,ACCT00217,2024-10-01,92.08,1
INV0001633,SUB00217_1,ACCT00217,2024-11-01,88.33,1
INV0001634,SUB00217_1,ACCT00217,2024-12-01,89.35,1
INV0001635,SUB00218_1,ACCT00218,2025-04-01,82.79,1
INV0001636,SUB00218_1,ACCT00218,2025-05-01,86.32,1
INV0001637,SUB00218_1,ACCT00218,2025-06-01,86.46,1
INV0001638,SUB00218_1,ACCT00218,2025-07-01,90.57,1
INV0001639,SUB00218_1,ACCT00218,2025-08-01,91.83,1
INV0001640,SUB00219_1,ACCT00219,2024-09-01,340.96,1
INV0001641,SUB00219_1,ACCT00219,2024-10-01,335.7,1
INV0001642,SUB00219_1,ACCT00219,2024-11-01,345.81,1
INV0001643,SUB00219_2,ACCT00219,2024-11-01,96.39,1
INV0001644,SUB00219_2,ACCT00219,2024-12-01,100.95,1
INV0001645,SUB00219_2,ACCT00219,2025-01-01,92.0,1
INV0001646,SUB00219_2,ACCT00219,2025-02-01,91.86,1
INV0001647,SUB00219_2,ACCT00219,2025-03-01,92.12,1
INV0001648,SUB00219_2,ACCT00219,2025-04-01,99.39,1
INV0001649,SUB00219_2,ACCT00219,2025-05-01,93.83,1
INV0001650,SUB00219_2,ACCT00219,2025-06-01,94.77,1
INV0001651,SUB00219_2,ACCT00219,2025-07-01,92.31,0
INV0001652,SUB00220_1,ACCT00220,2024-09-01,88.83,1
INV0001653,SUB00220_1,ACCT00220,2024-10-01,86.37,1
INV0001654,SUB00220_1,ACCT00220,2024-11-01,87.32,1
INV0001655,SUB00221_1,ACCT00221,2024-10-01,1768.38,1
INV0001656,SUB00221_1,ACCT00221,2024-11-01,1774.72,1
INV0001657,SUB00221_1,ACCT00221,2024-12-01,1873.01,1
INV0001658,SUB00221_1,ACCT00221,2025-01-01,1775.97,1
INV0001659,SUB00221_1,ACCT00221,2025-02-01,1843.49,1
INV0001660,SUB00221_1,ACCT00221,2025-03-01,1782.63,1
INV0001661,SUB00221_1,ACCT00221,2025-04-01,1746.55,1
INV0001662,SUB00221_1,ACCT00221,2025-05-01,1824.64,1
INV0001663,SUB00221_1,ACCT00221,2025-06-01,1756.9,1
INV0001664,SUB00221_1,ACCT00221,2025-07-01,1810.17,1
INV0001665,SUB00221_1,ACCT00221,2025-08-01,1863.92,1
INV0001666,SUB00222_1,ACCT00222,2024-11-01,89.41,1
INV0001667,SUB00222_1,ACCT00222,2024-12-01,88.3,1
INV0001668,SUB00222_1,ACCT00222,2025-01-01,93.16,1
INV0001669,SUB00222_1,ACCT00222,2025-02-01,89.8,1
INV0001670,SUB00222_1,ACCT00222,2025-03-01,88.18,1
INV0001671,SUB00222_1,ACCT00222,2025-04-01,90.14,1
INV0001672,SUB00222_1,ACCT00222,2025-05-01,92.11,0
INV0001673,SUB00222_1,ACCT00222,2025-06-01,91.81,1
INV0001674,SUB00222_2,ACCT00222,2025-07-01,95.85,1
INV0001675,SUB00222_2,ACCT00222,2025-08-01,96.29,1
INV0001676,SUB00223_1,ACCT00223,2024-12-01,89.15,1
INV0001677,SUB00223_1,ACCT00223,2025-01-01,86.12,1
INV0001678,SUB00223_1,ACCT00223,2025-02-01,89.33,1
INV0001679,SUB00223_1,ACCT00223,2025-03-01,84.55,1
INV0001680,SUB00223_1,ACCT00223,2025-04-01,90.54,1
INV0001681,SUB00223_2,ACCT00223,2025-05-01,87.58,0
INV0001682,SUB00223_2,ACCT00223,2025-06-01,87.0,1
INV0001683,SUB00223_2,ACCT00223,2025-07-01,94.52,1
INV0001684,SUB00223_2,ACCT00223,2025-08-01,90.93,1
INV0001685,SUB00224_1,ACCT00224,2024-10-01,95.32,1
INV0001686,SUB00224_1,ACCT00224,2024-11-01,93.81,1
INV0001687,SUB00224_1,ACCT00224,2024-12-01,95.05,1
INV0001688,SUB00224_1,ACCT00224,2025-01-01,92.82,1
INV0001689,SUB00225_1,ACCT00225,2024-09-01,92.29,1
INV0001690,SUB00225_1,ACCT00225,2024-10-01,93.76,1
INV0001691,SUB00225_1,ACCT00225,2024-11-01,93.78,1
INV0001692,SUB00225_1,ACCT00225,2024-12-01,86.04,1
INV0001693,SUB00225_1,ACCT00225,2025-01-01,97.52,1
INV0001694,SUB00225_1,ACCT00225,2025-02-01,91.75,1
INV0001695,SUB00225_2,ACCT00225,2025-04-01,1908.57,1
INV0001696,SUB00225_2,ACCT00225,2025-05-01,1926.32,1
INV0001697,SUB00225_2,ACCT00225,2025-06-01,1878.94,1
INV0001698,SUB00226_1,ACCT00226,2024-09-01,356.01,1
INV0001699,SUB00226_1,ACCT00226,2024-10-01,367.24,1
INV0001700,SUB00226_1,ACCT00226,2024-11-01,356.45,1
INV0001701,SUB00226_1,ACCT00226,2024-12-01,349.39,1
INV0001702,SUB00226_1,ACCT00226,2025-01-01,332.8,1
INV0001703,SUB00226_1,ACCT00226,2025-02-01,368.42,1
INV0001704,SUB00226_1,ACCT00226,2025-03-01,362.43,1
INV0001705,SUB00226_1,ACCT00226,2025-04-01,377.03,1
INV0001706,SUB00226_1,ACCT00226,2025-05-01,360.3,1
INV0001707,SUB00226_1,ACCT00226,2025-06-01,364.06,1
INV0001708,SUB00226_1,ACCT00226,2025-07-01,362.85,0
INV0001709,SUB00226_2,ACCT00226,2025-08-01,81.97,1
INV0001710,SUB00227_1,ACCT00227,2024-12-01,91.43,1
INV0001711,SUB00227_1,ACCT00227,2025-01-01,91.54,1
INV0001712,SUB00227_1,ACCT00227,2025-02-01,91.53,0
INV0001713,SUB00227_2,ACCT00227,2025-03-01,371.46,1
INV0001714,SUB00227_2,ACCT00227,2025-04-01,379.04,1
INV0001715,SUB00227_2,ACCT00227,2025-05-01,403.54,1
INV0001716,SUB00227_2,ACCT00227,2025-06-01,384.26,1
INV0001717,SUB00227_2,ACCT00227,2025-07-01,374.53,1
INV0001718,SUB00227_2,ACCT00227,2025-08-01,365.24,1
INV0001719,SUB00228_1,ACCT00228,2024-10-01,379.27,1
INV0001720,SUB00228_1,ACCT00228,2024-11-01,376.68,1
INV0001721,SUB00228_1,ACCT00228,2024-12-01,369.45,1
INV0001722,SUB00228_1,ACCT00228,2025-01-01,360.47,1
INV0001723,SUB00228_1,ACCT00228,2025-02-01,372.33,1
INV0001724,SUB00228_1,ACCT00228,2025-03-01,377.58,1
INV0001725,SUB00228_1,ACCT00228,2025-04-01,366.81,1
